Geneid,0,1,2,3,4,5,6,7,8,9
XNR_RS30400,-0.005339112360938005,-0.007133837609406969,0.02237888686108897,-0.000986296713252068,0.00861604440418369,-0.0027555843208966683,-0.004229505265100878,0.0031625107172083876,0.08573567903370155,0.007257218657385981
XNR_RS00165,-0.006320536640294152,0.0018564260860775865,0.009935431138228588,-8.541066447639045e-05,-0.003516251702218086,0.0023695376312505936,-0.004170533365732121,0.000374218595528719,0.0324726283566835,0.0021942045370816066
XNR_RS00170,-0.021172612659815498,-0.001383812380510492,0.005503355424326336,0.015937000056991637,-0.0013092647965739206,0.031075405419464994,0.016965958093803767,-0.012806433493748244,0.001459605154320801,0.0026345322215454233
XNR_RS00175,-0.017074554414328105,-0.005540697584184323,0.001038675142356017,-0.0019838993129506054,-0.004517785038342943,0.014246406278180863,0.043131914447145106,-0.0028069039616924977,2.6229790603543095e-05,0.0006919448951279599
XNR_RS00180,-0.019763755493088005,-0.009644078574624841,-0.007695701791561883,-0.010870064944559879,-0.008356918547405662,0.01122901257341104,0.003757656918010511,0.016743975198978477,-0.0005200919881621418,0.002027993204009244
XNR_RS31495,-0.010554567026809321,-0.004760526869781509,-0.005113764768089436,-0.0010023052012419341,-0.01167618687280326,0.0017541520075340876,0.00626254855291929,0.0003917658331276089,-0.00274194393554213,0.005045592600599003
XNR_RS00185,-0.014802102167386273,-0.017366547282311254,0.0015200182098077774,-0.006862724964261882,0.0047179455523776595,-0.0055124967186084995,0.003624142253926055,0.005102977670595374,0.008442435932894033,0.011647424560281805
XNR_RS00190,-0.02059656291964724,0.003274920008335533,-0.00012351748004954893,-0.004354435246347862,-0.009748003853342561,-0.0007146288631602975,0.003775123445435709,-0.008720861858403718,0.0005755932187225233,-0.0041485278566269854
XNR_RS00195,-0.010469040407074722,0.012374053538030698,-0.006936773263533172,-0.00195772540276826,-0.004295771674188146,0.009946350181321496,-0.00016878683679785196,-0.0014388352153790413,-0.0006111652927399347,0.0017532406085560956
XNR_RS00200,0.004518624042283974,-0.005400429158408444,-0.003379118544628123,0.04092836718157431,0.0068609752552880755,0.03069607239956851,-0.001040371990936943,-0.010900848985566633,0.00674827902639325,0.00433881360535873
XNR_RS00205,0.007469680103126553,-0.0036974989514980826,-0.006103269968732964,0.0217886194822088,0.0015968649910025055,0.005212953588774095,0.008835668742017463,-0.006822120809321839,0.002197879087608764,-0.02311427908917421
XNR_RS00210,-0.0031020583590817565,0.01348251987594824,-0.0019375422491199532,0.004072712683209769,-0.004050388839103499,-0.0031379303556569953,-0.0019608027227827445,-0.000563009312426577,0.0003128527538184461,-0.0035353533165740046
XNR_RS00215,4.455088810938942e-05,0.0009574118432967151,-0.0001594048615847511,0.006505868720250105,-0.005975590296713259,-0.0042793581351683214,0.007889312383384023,-0.0016913799751352096,0.00029117726577042595,-0.004345976083740553
XNR_RS00220,0.0024086827392255554,-0.013374734522427975,-0.015389415468199335,0.0006866045007382451,0.0038137728027930746,-0.02219611859332752,0.004714904000109041,-0.012685425680227333,0.007625155039605472,-0.006108771253951223
XNR_RS00225,0.02081201114359267,-0.005034033903371284,0.011545922559764568,0.004238724221284547,0.006120525727650241,0.011348353119764083,0.0034713193221248247,0.0023829721952677856,0.008109720973979228,-0.004969348179467103
XNR_RS00230,0.003929344970971126,-0.0017047185683649942,-0.003094577040057021,0.0005428068960247002,-0.0010758355840947691,0.012065268537732685,-0.00354015918656419,-0.005858390996067903,0.0020168170558431814,-0.007670522108775621
XNR_RS00235,0.0013573361226864936,-0.006613705880275672,-0.005146575995727944,-0.005206044348849445,-0.004615347757392183,0.004759617942959009,-0.0010772723778423735,-0.00929469831340357,0.00040471917503899203,-0.00450351833123935
XNR_RS00240,0.0030759614474735503,-0.00449512713143684,-0.001813215621834769,-0.010157663333030071,-0.0034901770132032784,0.0062595754570982185,0.0012967040063911303,0.00020207103282751402,-0.006550661384342166,-0.0044364443332465
XNR_RS00245,0.015080452164410695,0.0009463246214970411,-0.0015876535098504228,-0.012418420764007914,-0.0016652318946283188,0.010938297747746593,0.005546474616968396,-0.004583330972253226,-0.0030877853232393363,-0.004959980480834414
XNR_RS00250,0.005886545274841905,-0.008761795049702899,-0.018606764761250737,0.009184049227027072,-0.008548224259130386,-0.00010033331993906626,-0.017303964037506284,0.00466952985953249,-0.03271410442232065,0.03804734600861811
XNR_RS00255,0.007660023464290824,0.005094487139266436,-0.005619985536292749,0.008368379365943262,0.011523803993699431,0.0040449864445854635,0.0014856821470038207,0.004560699684290519,-0.010028248054439835,0.00997103371982349
XNR_RS00260,0.02332536113131569,0.009690454675181237,0.0006393553679381202,0.0030239865414203038,-0.003231702915125338,0.010060920105561734,-0.017359162895297507,-0.004615383152609732,-0.013939086183714922,0.02353462519925316
XNR_RS00265,0.015493697397522276,-0.0007548571808963082,0.009517737071674595,-0.0018704618245046205,-0.006572271847642919,0.007027607681804722,-0.007353969035591733,0.00650197249869861,-0.000181273592853916,-0.007177877039844381
XNR_RS00270,0.008739245063549082,-0.005756791732080783,0.008400688247118225,-0.013138537937313344,-0.006682102343889393,0.011900703831324496,-0.0013247978748361549,0.002019689938961468,0.0015524490085770232,0.0017679548108230831
XNR_RS00275,0.003542195175726845,0.003969983007742935,0.008562998352250077,-0.008835666336192531,0.0009113526297919712,0.010834712655752214,-0.0024192119342416898,-0.011578113141922215,0.004017498273684261,-0.006018675000857442
XNR_RS00280,0.001412734698684951,0.025686063890684,0.008519431742401464,0.0026326696360986484,-0.005986676980269835,-0.00746573282403957,-0.0011820971507690778,9.899414664760534e-05,0.0016767667027198464,-0.014245466233287207
XNR_RS00285,0.02886232038701397,0.0021478660932536427,0.00797853634529817,-0.00490723963138933,0.005427940707097554,0.0010707584272612951,-0.001703493738358809,-0.004395572172952253,0.007187285921128625,-0.007725902716505964
XNR_RS00290,-0.000980954612039596,0.007976319762382101,0.004304578213466666,0.0018488749746835831,0.005591403952524304,0.01108261767554161,-0.0006577674411257661,-0.0052403744535361625,0.003933969986950259,-0.0010956172717765317
XNR_RS00295,0.007921642556942523,0.006030956726931151,-0.0011633659012931189,0.008022828884941175,0.004625580088516933,0.005287945559733619,-0.0006763347670672461,0.0055542743774694555,0.0013937147676275604,0.022200845124181433
XNR_RS00300,-0.018433715661554516,0.0027906018599728926,-0.0017336988904763401,-0.001548702023045156,0.0005089002258268581,0.00750018618138555,-0.005910079256520576,-0.001187924707895255,0.004138696004179235,0.0011592624494702528
XNR_RS00305,9.107892416561968e-05,0.009925622807023759,-0.00465433037499956,0.004490633546716497,0.010916502738774227,0.008793248267249155,-0.004207450067773756,-0.018468470903216006,0.007682207878043823,-0.00627727405169135
XNR_RS00310,-0.004474701735504335,-0.005037448678926798,0.0014231943306062902,0.0011200343705872525,0.00530989481322203,0.001626115598737212,-0.004773355044880197,-0.006245864956835525,0.004751495268214052,-0.00967419434454884
XNR_RS00315,0.009415636748074961,0.012715349395006691,-0.02132586011736069,0.016141438061230445,0.012677851602618856,-0.0066046467703367905,0.01163444331805403,0.006121176163686688,-0.009707331421533343,0.011249863253801017
XNR_RS00320,-0.008063769560373944,-0.013442581632680518,0.005825689453199631,-0.000525016743071845,0.000481979160745153,-0.005839910564098141,-0.006071755805880292,-0.01285797142288142,0.00312531726834419,-0.0036161754957173354
XNR_RS00325,0.0036813391230148375,0.012157819022699856,-0.000623813438004896,-0.013572718158921599,-0.01868063130238093,0.0065511507365890185,0.0026532881431876837,0.008135058656479444,0.013968318698770148,0.0021766839920654025
XNR_RS00330,0.007679279934783687,-0.013090004663760129,-0.0024924345577329414,0.017941600717821297,0.009825277709979567,0.0100617115492569,0.004911454832430387,-0.017582081196631866,0.010880087134817766,0.023330308644877295
XNR_RS00335,-0.015377581077440146,0.007095864386788108,0.0033407980232379717,0.019284369044376,-0.000504983220467352,-0.009989547218195614,0.010063580142402639,-0.00024025005096826199,0.010771222852027904,0.016539666211551327
XNR_RS00340,0.004155560063499965,0.0009466772171051359,0.0083393162400806,-0.004338979383326517,0.005508097187296196,0.0037111511925357115,0.002681687010905594,-0.007156381175012399,0.006205370169800904,-0.00459265169042377
XNR_RS00345,-0.009776247972799102,0.0017321072913719629,-0.0011760740028129919,0.007360020418771548,0.00081282252617213,0.0018474336800766184,-0.008452059033812891,-0.014678352576622639,0.007572612214810208,-0.001888295552685005
XNR_RS00350,0.01648895218044649,-0.00772431972692871,-0.043624674597215446,-0.015691920373992668,0.017249346275151775,-0.002627679019240291,-0.0200949932330629,-0.004367520083697682,0.025918349160895575,-0.00773787184810396
XNR_RS00355,0.007894004092367403,0.01619489141679871,0.007827070710020319,-0.0065768441597924224,-0.012098846072607534,-0.0017408635663579508,-0.0031883891404212426,0.010864336158498905,0.002511088031706125,0.02405237247602318
XNR_RS00360,0.0015427425665751181,0.004649471594726408,-0.0008965549778060205,-0.0033939716305414203,0.002228836214438335,-0.00021031364076758694,-0.0022675079860434016,-0.001433548839239589,-0.0030655342633907788,0.0016159931929963889
XNR_RS00365,0.006296643193907134,0.014292067182324118,0.013759483607042447,-0.002324578755501799,0.0011687234838859083,-0.0011882368646457502,-0.001378628101364898,0.0032374373621454986,0.0025146789190366044,0.012896502566524005
XNR_RS00370,-0.011120554608543087,-0.017991730115395062,0.006319671814948085,-0.00027648745080530504,-0.005369453357582536,0.006217863578688085,-0.0008587864702217431,-0.003522992618877825,0.007946246309262245,-0.0014435801094026532
XNR_RS00375,0.003683658572100962,-0.015635908043221684,-0.006733746816629618,-0.007474956305220271,-0.007141706121528512,-0.0047299620637848375,-0.011580348112058693,-0.006001908425867564,0.008081632706667558,-0.0061998202744857
XNR_RS00380,-0.01671766600880936,0.0005195486449140809,-2.291359700217413e-05,0.00391708846532207,0.008547565359874108,0.005446040053975551,-0.009960591697618187,-0.00848987816155914,0.001030117963920049,0.0038017541712365883
XNR_RS00385,-0.005631464257931508,-0.006672505555497202,-0.0003084267891484901,0.009387829039694895,0.012059310044092197,0.0076395610920033,-0.0021594826433737717,-0.008462754976103852,0.0009472646744911449,0.009474214554224637
XNR_RS00390,-0.0022708271888075265,-0.0012689190660003303,0.012560905270225846,-0.005268188516840654,-0.0005605003614575289,0.0222445887837196,-0.018736757701996832,-0.014632248473913572,0.021421495535761934,0.0011011903829485168
XNR_RS00395,-0.009656460071528213,-0.010657492307570586,-0.006550660893698477,-0.0018691461530264567,0.008385115639253291,0.005681508597522695,-0.0011649474001847755,-0.012434839747699234,-0.0031077654597634853,0.0074686967557679226
XNR_RS00400,0.029049932196150197,0.007216602953364567,-0.005357408112090582,-0.0010106592362052217,-0.013275690408293876,0.012136633751084099,-0.007408980696321803,0.007471204476212385,-0.0018265053936725411,-0.020084126506896883
XNR_RS00405,0.017281208180423037,-0.006626873194125987,-0.004562290504653524,-0.007822305527543543,-0.012368624192506963,0.0015283323949329445,-0.007016405710690364,0.004992619198087628,0.002131201371882229,-0.01068357470023165
XNR_RS00410,0.0057739710090189385,-0.012347890786108717,-0.0096359936330152,-0.006514490628089568,-0.01746418699669746,0.004689919294147629,-0.00983340454399728,0.007587887778735754,0.003293942437008832,-0.012980117660940307
XNR_RS00415,-0.011686392711642735,-0.012605600984371888,-0.006905291390347719,0.010554852273695412,0.002682202036900188,0.0035573754722327726,-0.010882962963095393,-0.007298319198858371,0.0030080897580698407,-0.01529165346777524
XNR_RS00420,0.012649769378047253,-0.0013165753170230792,0.0007988214391261392,0.01237088446182488,0.00023014317928797995,0.005019027949278911,-0.013989817136389143,-0.021726923756876904,0.013129097681198536,-0.0038078410435052517
XNR_RS00425,0.006314782472673051,-0.003475562117166078,-0.007787782991287191,0.004678647660805293,-0.021108587934049784,-0.008837767708913188,-0.009378983107178867,0.007352226801415595,-0.00013859508425433152,0.012167258062382318
XNR_RS00430,-4.6298698498967525e-05,0.004807231979152159,-0.006956331619290768,0.0037630643119856027,0.002798505362344444,0.018484020233656796,0.0026210357281035357,0.009236939307032264,0.007935068774157051,1.2736313160740462e-05
XNR_RS00435,0.010732124095507077,0.012741190487797583,-0.004539977800335499,0.010524904354328748,0.00246691996620184,0.011507587171589211,0.005124253627465197,0.00921929796568461,0.012282427558712838,0.010195311949900672
XNR_RS00440,-0.00128898808415194,0.021574304515235745,-0.00168988756769264,0.010722957297665658,-0.0037880192380864886,0.05908861153338184,0.010248043983377452,0.011793463796160501,0.004847088491225227,0.011037307417596422
XNR_RS00445,0.0037924658172843934,-0.01822371385156388,-0.01021581865032363,-0.0025252258553555462,-0.01333003113369631,0.007187245091991304,0.005355939935622897,0.0029942682500442813,0.004175422132623105,-0.009060591583037897
XNR_RS00450,-0.017253069449126295,-0.01516187718911265,0.004400187248097392,0.006498475542454229,-0.000438612253015824,0.00255701196606356,-0.008647748510406285,-0.008511087147438841,0.0057293847868061165,-0.0007189693892354948
XNR_RS00455,-0.013546490433541638,-0.01984019733679874,0.014382971864115546,0.010737304573905483,-0.001357477515730106,0.012680592752173285,-0.0058472822563907685,-0.010746884352146541,0.009929088152787521,-0.0011816809085858256
XNR_RS00460,-0.005179803858503954,-0.005934032314093153,0.008728639355324037,-0.004699141860589886,-0.004163697669580866,0.01903774579546855,-0.007017761575457938,-0.015283248914460854,0.013691423203554948,-0.004975466954925518
XNR_RS00465,-0.017251737709354443,0.013291378845406427,0.002561801661127589,-0.012540544386741972,0.008808840808132639,0.03580013244810118,-0.006539062677420937,0.002249942569356999,0.0008244681079742624,-0.025411825714036395
XNR_RS00470,-0.0021050118687973153,-0.00623675945669678,-0.028582009705721462,0.026119010645709338,0.016881380470358115,-0.000790400484590547,0.018246348944520308,-0.005992822369899628,0.008454366089243985,0.004373568387032223
XNR_RS00475,0.007693541781253773,-0.00465346144868838,-0.0029892029196139486,-0.0029942646563461827,0.010675369751797502,0.01984294446467512,0.009791402263007822,-0.0028136958425388054,-0.0041297272818922905,0.008809113880294471
XNR_RS00480,-0.015522869015754927,0.007259011325479533,0.011989330520920787,0.015120771981474245,0.0013281230101388599,0.016602224748576394,-0.006917133775127942,-0.006879807361588232,0.004083487336125748,-0.0031064248809899385
XNR_RS00485,0.02219386014234562,0.023785282270243263,-0.013894943236797668,-0.010390100158650106,-0.00025865055521911393,-0.004210663590559698,-0.006137717248817936,-0.004789262821862598,0.006042719860952911,-0.014470486504391866
XNR_RS00490,-0.006684112188772524,-0.007049251765487133,0.00043412021836404725,0.008853666637934363,-0.00023411476090568005,-0.004419717919500204,-0.007466484388210583,-0.0027987682764679116,0.007822996681697848,0.010285367692323773
XNR_RS00495,0.018686183238242213,0.005512384190021281,-0.0016922458751378283,0.03011748884539597,-0.022089931885941924,0.006373642246882154,0.004468720140878654,-0.0030486346563742424,-0.003518258074065326,0.0053895443100030836
XNR_RS00500,0.00592054630120966,-0.007685363947500427,0.0039001012232536786,-0.0007356473728099853,-0.0077429039552668125,0.004813571639458353,-0.004878579453272946,0.012621721052436469,-0.01624223042383774,0.020637702217552192
XNR_RS00505,-0.0019004306053797412,-0.012750644562120994,-0.0019412245811030473,0.008555040902193278,-0.008936808957890181,-0.0036550084223686712,-0.005855779966799857,-0.006267692766231549,0.005473782422159381,-0.001130925658408957
XNR_RS00510,-0.004685879974597703,0.008902544958743219,-0.007106868956151325,-0.007400094374240907,0.005124053219762988,-0.007509645102658768,-0.010827770876408023,-0.0029081443616466134,0.026549164663557785,-0.003973878213196413
XNR_RS00515,-0.0189665924089585,0.018103097527282275,0.009348810894191534,-0.001379168939418969,-0.012236153603446966,-0.002197077228555133,-0.006738901700005489,-0.01730567201709735,0.016950111065310136,0.00433271530808388
XNR_RS00520,0.007000739765572253,0.007367149246692859,0.026708054335090145,0.0033606817663017342,-0.005193613229424811,-0.0014153913945347861,-0.013239383860184866,-0.010463761647160206,0.01964236375787614,0.01606582148299857
XNR_RS00525,0.020824281186114523,0.0013351740119808288,-0.0017545440151674634,-0.01650851848676111,0.0034404545422422324,-0.0137734114435756,0.0035001218232143176,-0.012495416618221272,0.014963189986344211,-0.011721367061599833
XNR_RS00530,-0.01213694022200929,0.009766300295599129,0.0026323081080229845,0.005662228302929879,0.005359213070612766,-0.021257525383855076,7.202339958611361e-06,-0.018212668781328694,0.0014573382545268938,-0.001593438241231427
XNR_RS00535,0.0005453862380202319,-0.010163719953737872,0.012662035522670487,-0.003024388574067243,-0.002066075242231653,0.0012382143841336932,4.640751413182071e-05,-0.001245382309943455,0.0058838799247579706,0.002026575523444576
XNR_RS00540,3.838916683148971e-05,-0.00939293255898364,-0.013841602058029088,0.0021540852484475915,0.0074754973386466925,-0.008565036765574961,-0.0019240092837452254,-0.00587066649281058,0.002117976120292286,-0.0029335660289558003
XNR_RS00545,0.002525412076293355,-0.018920954131258532,0.0037630953663127923,-0.0035676794588563594,-0.0011649800263126135,-0.01816454073547313,-0.0036419108771391056,-0.005114283538167392,0.0020789359749365842,-0.003647097428787442
XNR_RS00550,0.017531403286038093,0.008468306563159762,0.0024787073253298188,0.0022093509593971907,0.0004242039341401689,0.0032193005574522727,0.01002041800623735,-0.005800621714186889,-0.002816814519283174,-0.008815780239393712
XNR_RS00555,-0.010934074408454807,0.003432604806434808,-0.007515311976528485,0.038595009217194505,0.010649128726208905,0.04034616800209873,0.016904411662275663,-0.011602093428189061,-0.018423697836577557,-0.01971783380071611
XNR_RS00560,-0.004554851032095396,0.014667693150178044,-0.0031904136790477265,0.017722353879432412,-0.003666409005033851,0.009827113368135519,0.0013558219622848958,-0.0030023273634729596,-0.008140225895546851,-0.013297938700374556
XNR_RS00565,-0.0017890841324671668,0.00795028145646402,-0.0042135862855006995,0.017288459058256232,-0.02873332325718627,-0.009026092342618855,0.007653192973189073,0.0018143418660596326,-0.010107922329928291,-0.0009096129908499236
XNR_RS00570,-0.006749650587948869,0.0035191440326690247,-0.004208962731887836,0.009836989124222,-0.02145689478807007,-0.003205110349774114,0.003155077842670939,0.0027827547387655953,-0.0038676462147187733,0.001189073420558307
XNR_RS00575,-0.003532477319505356,-0.00620389171406199,-0.013440865149524901,0.014235221684122487,-0.01758538131104687,-0.01313740327332636,0.016110641932421524,0.004585761461804891,0.0038303614599591897,0.007070324564127191
XNR_RS00580,0.0027840016966827062,0.009327491996792621,0.009308897423990993,0.010789894866994281,-0.010870243395988013,0.009556388584152501,0.00759782340155227,0.0015753765935116611,-8.537922301722046e-05,-0.0026186899004376407
XNR_RS00585,0.0015841061991717234,0.014264110179868736,0.021414583533693674,-0.007372700736956331,-0.023593137895988107,0.003940759767377856,0.0058408603661033185,-0.003863133835722426,0.009396376430557983,0.011381061331623239
XNR_RS00590,0.012249319350239006,0.028189720200032343,0.016773859592704044,-0.00408550499136694,-0.02694735636251568,0.004499637583499195,-0.0007795402319281025,-0.004862547609632119,0.010124560925628993,0.010551548705472348
XNR_RS00595,0.005928564209358301,0.02112889999973444,0.02131569407491279,-0.008230898199177338,-0.03573431856986087,0.012505067331215812,0.0029418139797636965,-0.002896312759460295,0.007875443221534838,0.01074567875668312
XNR_RS00600,-0.010493117465912144,-0.012283856038505417,-0.007696717892010912,-0.004862736143670425,-0.013875462241862096,0.013489626695986854,0.001587463039765253,0.00024314212119531294,0.0031616828958532838,0.023382557801521053
XNR_RS00605,-0.0012664894603499493,-0.009238374906991453,-0.005934922382749881,-0.005456376455520445,-0.010060593889033598,0.014502361855729262,-0.002937262532472295,-0.0021935491835841712,0.0020449213148988755,0.014551192704012622
XNR_RS00610,-0.0061116516626142404,-0.002791488240254117,-0.013003575971293504,0.002569447865413049,-0.014212411129638733,0.010645282938744947,-0.005627724373680357,-0.007804475462032152,0.00018679042343975,0.012505802083909785
XNR_RS00615,-0.01074591105954645,-0.016834618596509362,0.0022175794065566723,0.013602825205672004,-0.007038914821206476,-0.003359471129575337,-0.008017466297220664,-0.001888001616455464,0.0013880570228895987,-0.006879416437286374
XNR_RS00620,-0.004431265914343077,0.006870930190408616,-0.00471741005022958,-0.00587243492691347,-0.0049176513234261135,-0.012928112357612391,-0.00911389714319733,-0.016468939851119108,0.004770259137020624,0.0055991321542401985
XNR_RS00625,-0.00010706648167754421,-0.0035161697308146367,-0.008152707021345669,0.01609471537168652,-0.0017196591382307288,0.0026984224220101983,0.013815498398592235,-0.008594587627265043,-0.010959843421912197,-0.015676830718783882
XNR_RS00630,-0.011223449545792956,0.014604875683603313,-0.00846751405115804,-0.035942172917357774,-0.007393146394205758,0.013379240861489642,-0.013473155018806249,0.017525852630753846,0.01687152000104502,-0.007431435187474116
