Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
XNR_RS00050,0.009266067807885239,-0.002789577588422461,-0.007298295633430632,-0.019843268013235695,-0.012790806934024443,0.011949648497848917,0.012207701638334489,2.4309534168128997e-05,0.013662947802473725,-0.02091899027693564,-0.016248588434880532,-0.0045521001014467615,0.0006586633605135059,0.026451313047561403,-0.010045088565024294,-0.008612221441383015,-0.0145231223982168,0.037743519279640404,-0.024572190478290613,-0.0051853294302051526
XNR_RS00055,-0.0025867319515085903,-0.00012652746846912995,0.0010110988073679858,-0.0024583673656624096,0.001030435782240728,-7.111364487544679e-05,0.0005368074199381075,-0.0035897338015725725,0.00021754498534387002,-0.005937048014113496,-0.0042559325724674905,0.004427112255703542,-0.0022745648980188465,-0.008211920530932061,0.008365331580067603,0.00028242721249565743,0.002651852551366645,-0.00424676731784435,-0.00031260139570974207,-0.0014163284446631012
XNR_RS00060,0.021160629622836175,-0.0005356937033940841,0.01771901876144208,-0.01584012050368376,-0.0007037668811408229,-0.004484428776539161,-0.005983972009944169,0.0014317358755841737,-0.006755776593009224,0.05289164552122675,0.019884638437533422,0.0033043462418282615,-0.0010747483275251517,0.0011665153828204192,0.009319802804373063,-0.0038754074172219297,0.02612981388952726,0.007610722931888258,-0.006365934412800081,-0.01002323050716689
XNR_RS00065,0.018975741000553416,0.007995314370225142,0.02356078363158308,-0.015378010090585457,-0.0006276102878401063,-0.0016604234246296692,0.0029382970761434673,-0.007868672620483812,-0.007540544016254497,0.04895881419109299,0.01674588451575234,0.003785909839864277,0.004313647192168819,-0.0010603647053525984,-0.0007345953976079707,0.007835858985348935,0.02845114135999165,0.0036102444156928654,-0.007063772130489846,-0.00968790043417398
XNR_RS00070,-0.0025867319515085903,-0.00012652746846912995,0.0010110988073679858,-0.0024583673656624096,0.001030435782240728,-7.111364487544679e-05,0.0005368074199381075,-0.0035897338015725725,0.00021754498534387002,-0.005937048014113496,-0.0042559325724674905,0.004427112255703542,-0.0022745648980188465,-0.008211920530932061,0.008365331580067603,0.00028242721249565743,0.002651852551366645,-0.00424676731784435,-0.00031260139570974207,-0.0014163284446631012
XNR_RS00075,0.01199850173937251,0.0028296914173574633,0.006803940196715363,0.010763495213302094,-0.010752524605076707,-0.012964471121758756,-0.024464383073294304,-0.00861934036814411,0.0012385839940191018,0.037158401484829594,0.022249282570569667,-0.0016794434513802952,0.012633999542142399,-0.005243503750581583,0.010061886306157565,-0.013686745164941378,0.052194437001405324,-0.006822926974610979,-0.014512630083520288,-0.0036603416834789554
XNR_RS00080,0.023530117083583456,0.003778292997819633,0.012296356107164614,0.013694817367797995,-0.014529047468639582,-0.00816478955660255,-0.016557689952689504,-0.00660256850239217,-0.003850921632723514,0.03027256272299769,0.025020813558850313,-0.000782189155235175,0.01190181291577364,0.007188371427710685,0.006808374237747172,-0.01929413727713698,0.06106465444004585,-0.0036343726454847267,-0.004410779781250341,-0.00752674897307372
XNR_RS00085,0.02343749814766105,0.001384042885126071,0.013585518567237123,0.0067271335487913055,-0.003939837970181402,-0.016918069893615977,-0.012903749045726075,-0.00984913848748483,0.0007755496720937775,0.02692875301098173,0.02465467620871028,0.000383001487799762,0.007989772164983044,0.005635816957219559,0.0054559774482001245,-0.02240561344300125,0.056292208401621996,0.012590023132732614,-0.003976453538984135,-0.01099959547246722
XNR_RS00090,0.017859269863429294,-0.005722771699742396,0.00779575563621782,0.009876351533728839,-0.003668900356592854,-0.02020108104245147,-0.019890008690411975,0.0020324431814886666,-0.001102459005498433,0.023830525657634424,0.02129630466419498,0.005005340441013145,0.007458635155934071,0.00288190392803361,0.011987326927729967,-0.03508874907425384,0.059913009316918994,0.014641105159508918,-0.006009549734191685,-0.01043149337428082
XNR_RS31480,0.02182868708568856,0.0027812363388193062,0.01187695840640004,0.013004239405900944,-0.0063899999914731895,-0.02564646958037599,-0.012460205643782005,-0.009429862976057262,0.002505798339034823,0.027714542523297147,0.022827264601016552,0.0013243102881166798,0.009883919041568582,-0.0009674102820475888,0.010698235811502655,-0.021749237501771004,0.05639968109925568,0.01116804169488116,-0.005963904226947806,-0.002213733971818106
XNR_RS00100,0.01336389638110656,0.008082184890825074,0.013211843871132459,0.007357981232135153,-0.003550602615138248,-0.02114927426859865,-0.011334228435245303,-0.01027148459207561,0.01218784835025129,0.017411941430830677,0.020031513131888938,0.0013029842653290904,0.012147217083332773,-0.0051970815268825256,0.01285585864775475,-0.019143894781588167,0.0480746427015683,-0.002243417065198674,-0.012508188749226035,-0.002523568930555268
XNR_RS31485,0.01681510898678168,0.0030825182661038688,0.01435914854480373,0.011609362586760015,-0.0025300095325369136,-0.027954888601511296,-0.001153800946798571,0.0017355563511582696,0.010501462755974461,0.036251019478164725,0.023283533524959488,-0.001893863680668752,0.0075978786339579475,0.004447652680572973,0.010764950415355743,-0.013956307556915366,0.053394046885160654,-0.00989561135371135,-0.009251096237298986,-0.0021830339623660506
XNR_RS00110,0.015377003918706533,0.0003497576894752778,0.01367466104601918,0.013632089154890397,-0.0049685856044676055,-0.025993014696872166,-0.005147657909065883,0.000989160531128697,0.01322663104119691,0.03905784820331028,0.02206998533928487,-0.002517432583686978,0.010404693921793813,0.004665050057269152,0.010747461951702342,-0.014454401798637917,0.05403227302516453,-0.002448253026450982,-0.000606483645513567,-0.004016924446892029
XNR_RS31490,0.016656668382375058,0.0015160272195409528,0.015833844400957038,0.01511695551963468,-0.00257884621833277,-0.01640966134696239,-0.008123348861790084,0.0010897341907582388,-0.0014062007201838369,0.019635487157091527,0.024062366707744424,-0.003673427585980295,0.006503120738994199,-0.0011836362096220739,0.003793193182274717,-0.012574081426115295,0.04839189031882016,-0.0034539744613506446,-0.0011861000624938838,-0.007454664279166901
XNR_RS00115,0.0016472774177305138,-0.002561121865592789,0.0021473726293204333,0.0006783522741691677,-0.00020620511729537962,-0.00417898914170633,-0.0014729231087921581,-0.0019369340409730845,0.003979126974646723,-0.003416337501898603,-0.00837364024478862,0.003299197403676903,-0.0017382625940458804,-0.003628718939553566,0.00484908094311993,0.007652009957334445,0.0023905740374746414,-0.003461935467619216,0.0005008575547734821,-0.002485765142966338
XNR_RS00120,-0.0002753296419382951,-0.004362757658287668,0.00028455291146490424,-0.004598414632397057,0.002983272630743267,-0.0009419109564039301,0.002334593935866817,0.00216461053374614,0.002744504983188053,-0.0015991013896711026,-0.009944878022870697,0.0053604290067136165,-2.283992543452887e-05,0.0013825909066737783,0.0028075805791282615,0.010707807582118341,0.002811515260521203,-0.003942274578156155,-0.0010961041928637433,-0.0015297270158880257
XNR_RS00125,-0.001985381843067261,-0.016717295158722355,0.0004838661049515042,-0.005487185453600948,0.028363571026981,0.01028631880704388,0.006688585686328484,0.026104458450750392,-0.005586765270981664,0.023379457255885437,-0.002212395038103829,-0.00010203874998427946,0.03253307151437978,-0.0073105239918758265,-0.006805329036839108,0.0012027350964692177,-0.00023881302610168434,0.0066837658397212755,-0.012394130454349688,0.06701823965146714
XNR_RS00130,-0.007015483160942221,-0.009234455147854946,0.0068989305230750565,0.008294683590914514,0.028995182947339763,0.034989667618026646,0.0061615576068723855,0.021467855594696092,-0.00016195553049714196,0.06956598605791699,0.017093113369753863,0.015272760272028134,0.014393768390404856,-0.004664581687434507,0.020249206311144286,0.004798067999801978,0.0007776340896806309,-0.01776340215376597,0.03402358874048982,-0.009382466532653896
XNR_RS00135,0.0018683649290285715,-0.007629166141501897,0.011021167887571497,-0.000886195501401721,0.017725607649483176,0.035344389157003546,0.00033955770872809573,0.019341349065373055,-0.005790181648871819,0.07246573823630502,0.018594484675723437,0.009408396016066361,0.017821027271141186,-0.0029878085109945047,0.014102981839219812,0.012578248765687255,0.003031928409545115,-0.010781362711396217,0.038835917841210786,-0.012579401527159145
XNR_RS00140,-0.002827456021206636,-0.00961189835112704,0.007291032482374909,-0.016247601041920644,0.016879351671684292,0.0409073830706942,0.002331554217032032,0.028985107973937826,-0.0018987663146780227,0.07299327682291826,0.011003735732502599,0.007906402149678493,0.01987324074306968,-0.005138035025315084,0.025676610865593547,0.015476706185034666,0.01275902384388077,-0.01458810835168032,0.039235840090766506,-0.014365679839381416
XNR_RS00145,-0.0051109353394624265,-0.0057844417771668,0.0035511482170618967,-0.020383623204105264,0.017217579093700516,0.04543103919224862,0.006895775487029263,0.025886979846115588,0.0023760846886869413,0.07814032446834007,0.014419281249240605,0.019644718510969,0.012006969592750175,-0.009423157775383698,0.02040030577809721,0.01117879997623738,0.015366088338252936,-0.018877610564370238,0.04367981261814247,-0.011131193483828265
XNR_RS00150,-0.007889619596611984,-0.008398746141785275,0.00520879389783645,-0.013148312920597238,0.019113018171025474,0.04178050877695166,0.0031918675336293062,0.021899304883480977,-0.006729958075142833,0.08006909647622466,0.019888797601851235,0.009487538988014329,0.023562972738344373,-0.005318265367991444,0.024048522569543884,0.015863098214445124,0.004339709371626051,0.0006435124691061751,0.04562562368729942,-0.01780717842726087
XNR_RS00155,-0.00034434803564826447,-0.009718511088688677,0.0051195710102693885,-0.0014947461796775286,0.00841536843645253,-0.00945728591535738,0.008702515797953166,0.008381510792022625,-0.011032100410275159,0.000629341728839503,-0.01686143951305152,0.008133917127071453,0.008283894967445665,-0.0045126180794226815,0.005563254924335098,0.0022126425272300963,0.0009726571984055694,0.006476430390565706,-0.0011456663509682831,-0.00433098712842649
XNR_RS00160,-0.0046860691172492756,-0.0030630477464484883,0.0226563325545469,-0.002858455973200113,0.005180138514300215,0.00027777422454121456,-0.002466251656396257,0.0019907108303213964,0.00047308980907450677,-0.0046879276818911735,-0.011957812895495919,0.007260626700812821,-0.002527009590638134,-0.004903134408048528,0.003614883417660315,0.010917012720196262,0.008261849258851562,-0.009487048476719797,-0.0004342076307220531,0.00036726068867479693
XNR_RS30400,-0.005227920894663062,-0.006995053777320702,-0.0111672096448183,-0.0006482067016753399,0.014178645448370409,-0.007291005774950972,0.0007754442337505083,-0.005404674334347226,-0.00097277084934747,-0.011910696759433704,0.03144726128730248,0.08291332660718226,-3.163199794354102e-05,0.01011494552088235,0.0026262310761046765,-0.0174985159753226,0.0009342505658609337,-0.007112678000528709,-0.009068725878092853,0.0030950729541286397
XNR_RS00165,-0.012186073892950568,-0.005445226449933387,0.0059311931816273655,-0.004514718461104506,0.003986043125073502,-0.011557309730449036,0.0077994067605593855,-0.002758410307750863,-0.001208126753115617,-0.01372242335904391,0.009995160275039409,0.03283803368305936,0.00786897948850207,-0.00038378646824479727,-0.0058307819492416915,-0.0049799027580720336,-0.0008037729504728788,-0.003791536224161227,-0.01045237963970397,-0.0033863219856836192
XNR_RS00170,-0.008961536130563304,0.004845192138150131,0.04810620887558355,-0.03593444919010911,0.013677201784394433,-0.003998706364709655,-0.0023180321160541965,0.014217010080377936,-0.02059270256949315,0.003191499433182426,-0.013110822709216395,0.0067807741970574075,0.023059359207578338,-0.004607538025888553,-0.006034440917032303,0.0016136174261741768,0.008326636309162035,0.031047126954409587,-0.0044853761800474345,-0.008108296619549463
XNR_RS00175,0.011601728658294534,0.02009582274497227,0.000777444727112187,-0.027288441385606713,0.013232422705840732,-0.013340574199811035,-0.009117097938367753,0.014302376200261742,-0.007878645879374181,-0.020349620631612525,-0.01222483446973485,0.0012264430549829338,0.03481656358680924,0.010730012652063647,-0.0011443138200492133,-0.003803954076072193,-0.008112507326600064,0.021737228377046572,-0.011632538464989644,-0.025706997693226888
XNR_RS00180,-0.011566012833350967,-0.00770022421599359,-0.00720718258545287,-0.010285070747999694,0.014905118779767981,-0.0026644862713692086,0.0034629300435031723,0.013507892834484048,-0.0037441922696024492,-0.005143235829965703,-0.012478938078961726,0.007828973317923796,0.027623142924037492,-0.005536854023529009,0.009981855444427994,0.004857106205834381,-0.003149429003289359,0.011281308930708604,-0.01696589556755344,-0.012587368521586088
XNR_RS31495,0.0029640316422814856,-0.0004452382071997037,-0.004111876062734711,0.004677748218692131,0.0015503111332674038,-0.004174660848521126,0.006532393687611985,0.006972507305300021,0.002154847257494701,-0.015716803920191244,-0.013653196363091959,0.0015350118394074522,-0.0007785584915217877,-0.002497341676521565,0.0008312842002470086,-0.00051254734010037,0.0012601912152926703,0.0003020137848915389,-0.009989394411948663,-0.002274864147474172
XNR_RS00185,-0.010674696138876012,-0.001145089880314465,-0.0016085303804417525,0.0044335489918934465,0.011975470230230241,0.0072220751734742355,-0.007296923378619881,0.0005601363327451499,-0.008064937842207165,-0.005609307022535974,-0.006025747363724446,0.01178360059418304,0.005799265435255009,0.0005757919702455651,0.003203521842774964,-0.002976425154348285,0.012051316675505918,-0.01288252126675121,-0.011429322402844484,0.0011951799115226427
XNR_RS00190,-0.0063055575443083985,-0.005108523317747113,0.0005402197746447111,-0.009198127582410238,0.00045366190503703696,-0.007499190374527214,0.004288841914169432,0.003924833010906981,-0.0018336006756201203,-0.001944835987615378,-0.011750652632451215,0.0029926366493671416,0.0010447099702346448,0.007233094833115193,-0.00846578995686073,-0.0003536204231414534,-0.008461039411214117,0.005769707806503514,-0.009473220402877772,-0.016668589677069495
XNR_RS00195,-0.0020546423746135405,0.0017132662646159574,0.005593523535970543,0.002058648297700239,-0.002994562215710273,-0.0022890917082611347,0.0038532731871303936,-0.0019778490372972996,0.006291386315161773,-0.013309482199113704,-0.003030922683298104,0.0008387273650727063,0.0015822709350986567,-0.0028679718745308466,-0.013547892213096045,0.005522256565183904,0.004745607735899831,0.006855387595102565,-0.0043587246789267885,-0.0015789460873822916
XNR_RS00200,-4.3492319015806e-05,-0.009927722392736706,0.06650426744348224,-0.0008599562730577714,0.010024200142127833,0.017037652053233262,-0.0011967703252798298,0.023337066784945373,-0.00936789942923808,-0.019325101537868795,0.009161254041692242,0.00018764389433956286,0.007907850922520438,-0.0013962459850999987,0.006192478907691464,-0.010058876691184578,0.008356519118298059,0.02674864679473279,-0.00013799982873764706,0.005763273975715134
XNR_RS00205,0.00023696009818571903,-0.0034044835768649168,0.03173246155042593,0.008009794159708702,0.006417125465955226,0.013360811802437743,-0.012167803575482526,0.032355578065554245,0.0043084214131204526,-0.005738130778850564,-0.003022223060354413,0.0015491707045364631,0.0029759261103934815,0.011172795232569161,0.007867302199001282,-0.0043841340267099585,-0.024981204690724068,0.0017416921255576788,-0.005004446607984439,-0.0072197830264095104
XNR_RS00210,-0.011553197385592628,-0.0022549068050966357,0.019600817467939426,-0.0035540676349660764,0.004000761225405998,-0.006185988842066958,-8.9529056429591e-05,0.02290479618193369,-0.016782045285034488,0.00028844811498658103,-0.0007640429202603923,0.002487411982686896,0.011717049085357607,-0.008837962116307635,-0.003958252729718263,0.004139421613142727,0.00032963383133484083,-0.0014386877566080058,-0.003366324153762794,-0.00833920340866649
XNR_RS00215,-0.006106835630378794,-0.0034277100343479195,0.012310099418846327,-0.0062592499973046604,0.004700304259987573,-0.0025881218732523967,-0.005126262684339777,0.040942567356633874,-0.03316809619485437,-0.007949566734569046,-0.002451903613917884,0.0014450139146734127,0.018675065145973512,0.0012994649927536082,-0.007551587793104573,-0.00012168628750778604,-0.006739915003688738,-0.008256905502037552,-0.004233226294250598,-0.01699063574074869
XNR_RS00220,0.021995007325462498,-0.0019529698649945798,-0.010276249224402045,-0.009406361855195765,0.012129164384027318,0.014618522613748167,-0.014064713951782676,0.008292237507026312,-0.018459125694941337,0.031153885364547614,-0.006950294337507156,0.010099741328208019,0.005836764104063871,-0.020132880560981416,-0.0041581494316795175,-0.010970262312084887,-0.00302789961780567,0.010765277250015262,-0.0057697844906929256,-0.0038871065718503357
XNR_RS00225,-0.004414465301696289,-0.00389358878489544,0.022290165929476777,-0.018537489220786036,0.0011366668725337767,0.004162514950638462,-0.0015540799458784416,-0.0010622980733733197,-0.012222101999958384,-0.008826822489718923,0.00446671061574952,0.004592662160192229,0.009956675588831869,0.003841972807852116,0.0017594793785399361,-0.004088394519557756,-0.005429428926883436,-0.0029812672404010854,-0.0026681345212662792,-0.00636561811614086
XNR_RS00230,-0.0007280902328709608,-0.002655127583929599,-0.005290293686973638,0.000995663848465922,-0.0027299020104185993,0.009957543267166203,0.010365862541529137,0.004506015656675158,-0.003222359677462649,-0.008392342995174093,-0.0006439665762810099,0.004467102540904107,0.002564280538603913,-0.0018764090980982265,-0.011018862483745562,-0.009974228717669956,-0.008947498927018011,0.00963066710581951,-0.0006522077130642909,-0.006436107338370123
XNR_RS00235,0.002333372508833284,-0.0018277359727794,-0.002325427563967478,-0.000721518108755989,0.003330238581411748,0.004745168596599829,0.01293440726386923,0.003948227096387025,-0.0028177384337058496,-0.0011253841782413356,-0.007749313403902388,0.0018787595684111571,-0.004982369687653898,-0.00335754179052969,-0.014777145376678713,-0.002518790538242105,-0.004058465911517439,0.001615941892794497,0.0009532520822201243,-0.01295795149048654
XNR_RS00240,0.00803178372317941,-0.0032578789306180766,-0.00014654441680494402,-0.0024119757771627038,0.0009715887258715279,-4.4672217948226065e-05,-0.003785402209988322,-0.008245898449421994,-0.0003600422867038097,0.0004959155788345249,-0.015022692788732661,-0.0007562203644768628,9.47117942585328e-05,-0.00593991147017216,0.004760018520385271,-0.0019170583431029002,-0.0031687625088568593,0.0061035650379119245,-0.0036789109227049572,-0.004165561175246547
XNR_RS00245,0.004812032207217451,-0.003682029094076829,-0.0016909761620654594,-0.011087976978588742,-0.0025856629834587514,0.007984962302436923,-0.008402747702206904,-0.005943865197824687,-0.00339586693915693,-0.0024049728907831135,-0.01620491736087798,0.0031555661275908136,0.00013409678091548345,0.000960580057357754,-0.0053655616557193725,-0.0022552263151991337,-0.0028139628797044175,0.010886181152674668,0.00033163416580772706,-0.014411271835250648
XNR_RS00250,-0.009219228569272167,-0.018805362299716223,0.00894202568386415,0.0063447520825111745,0.007146881539503492,-0.015283536167418142,-0.009324888024603111,0.014358235798867868,0.009276925610643446,0.004259945213798646,-0.012660013449176293,-0.0377272095119428,-0.01481970474051635,-0.013907512438152596,0.02023353783002143,0.009063260571361604,0.03680652486852603,-0.00933573106236035,-0.031146166057975745,0.009510192944442209
XNR_RS00255,0.003746498186755233,-0.00778071620731728,-0.0010138487783135615,-0.006976972991952827,0.006940331213632109,-0.001491455441141048,-0.0005808952742737339,0.0035040278287212095,-0.010255593848458448,-0.01640913657651042,-0.0015158248088754495,-0.01655508395509846,0.006564296062129207,0.014275473006328913,-0.005307333363973218,0.010846450556486467,0.00381582750926243,0.005247615135629911,-0.002910728952879056,-0.005225021149377973
XNR_RS00260,-0.008043846303935764,-0.01614915015414593,0.005707150249778645,-0.003348593578416455,-0.006212260221845436,-0.018579627131603316,0.002721494890177597,0.003155861169495676,0.0006819405615428693,-0.008081767046485031,0.0004840636889036077,-0.019016671033238206,-0.0053329673775676465,-0.002981775274479398,-0.004807437338533056,0.0009695158685781639,0.018329299572863805,0.0027308838356918854,-0.003400931181518042,-0.008857157633457376
XNR_RS00265,-0.004903082130144694,-0.00664251346561694,0.0013730665920340765,-0.004452027444004378,-0.0033872841362234435,-0.0074637586813442154,0.007834731745761837,0.002226884785546123,-0.013700051587802655,-0.014669753443373448,0.002123595513222988,0.0024886079565323523,0.00968038556776363,-0.009774287376804915,0.002516427751486185,-0.00845844636466981,-0.0076192112101091105,-0.00256558854750655,-0.0005936224190341281,-0.003575618069433666
XNR_RS00270,0.0003513346041572652,-0.006099547364075672,-0.002056549387806889,-0.004456489616317606,-0.010786911284917882,0.00628914600156991,-0.002628974671268392,-0.0015399309177966994,-0.015026704972538362,-0.008206792581286865,-0.0057388443223806585,0.008440510125421912,0.013983349867036312,-0.0036061438351167934,0.00029845928493061247,-0.01620882124920669,0.004140716763359234,0.0030550636434498128,-0.0005827795336101312,-0.009483335788485588
XNR_RS00275,-0.0022182111945745174,-0.005846173601846596,0.018034912023803504,-0.003901586109544441,-0.006001324076812286,0.009474732167846521,-0.0026428187346316983,-0.0022722535824516083,-0.00662344103652735,0.003000496754340574,-0.011680923104816483,0.011683845301793559,0.008992985536590281,-0.0032877057451435156,0.0008803852862760463,-0.009041054440111935,-0.0024232446317019613,0.004662282123379964,0.004419240370249138,-0.008691750349288634
XNR_RS00280,-0.01975938682617662,0.0005505096994316679,0.0307499004551362,-0.0115437184983269,-0.0032254392318511235,-0.01361280902018199,-0.001725551954763425,0.021047508422419293,-0.02359478779908139,0.012807439491968789,-0.0005948795114061482,0.005462248390633766,0.011841966714243798,-0.008918154959347467,0.0022812715829199953,0.0028818345531801616,-0.008789955674682376,-0.009194514601269918,-0.004326173144731654,-0.007039227995974083
XNR_RS00285,0.00027362819044722845,-0.006634015927429687,2.318198916215382e-08,-0.006221812119300947,-0.008519674613305188,0.008008006486228228,-0.001318121378519,0.00079463533344901,-0.013653982187032733,-0.009370974074236317,-0.00022727594236306088,0.0070515393929783746,0.011964810783083086,0.005586826313958358,-0.004423913042988866,-0.0016821996590368148,-0.011189131190399498,-0.008222694375766714,0.00794765441538732,-0.007642041998358499
XNR_RS00290,-0.0020059838377907194,-0.005272364300329133,-0.002271247603862022,-0.00013025921234327133,0.002353391090098295,-0.0019531796150172686,-0.0005232737576344032,-0.0006235994316419568,-0.007187305745792833,-0.008086245396352935,-0.002778007323396209,0.003020179765208208,0.0029973419409200443,0.010318502068822729,-0.0016613694300142501,-0.0004387174610876221,-0.004221675947486372,0.014158749076881435,0.003149122893407808,-0.005770813996170418
XNR_RS00295,0.0012505172402883338,-0.00831879617276059,-0.0021328813891505717,-0.0011340644519246342,0.0004680739789666919,-0.005238790986110802,-0.000274066844490473,0.005884682532193823,-0.009096228087356377,-0.016403608662405908,0.009222958953018431,-0.0051747006646777624,0.005419559275541393,0.016592224478222,-0.007576499603799993,-0.00896446559950822,0.016741894037138744,0.0006901281442499109,-0.01479153481259472,-0.00247860779771989
XNR_RS00300,-0.008392074850162438,-0.005197038608495943,-0.0040805378210216695,0.010219843118855144,0.005009909081736184,-0.008811945070504543,-0.005237770052874199,0.0006101354681426558,-0.011924732267599505,-0.0059829211852685535,0.003760200746247331,0.0003401338041546701,0.005893084741113862,-0.00031032642266090273,-0.005617439956703861,-0.004783811991859743,0.0006240376257876358,0.012376375396679205,-0.009393402711056051,-0.007468578918241004
XNR_RS00305,-0.0026923500906324803,-0.006205539327534843,-0.004347958764708124,0.01219706332012143,-0.0020420367772794315,-0.004403543342982313,-0.016708249178650124,-0.002305446010912581,-0.012513703843724047,0.002737529303854973,0.00021793304748900713,-0.001359827697005056,0.010290379029837244,0.011508569016085676,-0.008035213905391785,0.008961110332651562,-0.010040797624180298,0.0215788335734088,0.008400609196473471,-0.0023749365368807467
XNR_RS00310,0.004018020240674907,-0.005548484243535208,-0.004219908251392269,0.008740524160528892,0.006241208570191556,0.0018535573954575194,-0.0019231780607902446,-0.002580383322884821,-0.01164504115340347,-0.003453806830798026,-0.000641411670974787,0.003281628571411613,0.004350232857019722,-0.0016681910299974371,-0.006018688555840323,-0.0037742257111052996,-0.010105268033035353,0.007853565436972465,0.004991080860664566,-0.0049837354363547175
XNR_RS00315,0.0257541301354973,-0.0065373734641111896,-0.010966209643110077,0.00822715325886419,0.005511452600085829,0.002165913040240462,-0.02786064589691661,0.003729954166468642,-0.019782175804242814,-0.017128196570782833,-0.012613267033015319,-0.014194552093388862,0.013961193210059935,0.023558581203774905,-0.023455705076852,0.025038137659240477,0.006685084850221568,0.007284554331106203,0.0025859595039010056,0.015930489048614594
