,BGC-19-20 deletion,Glutamine,Prophages,Surugamide repressor,ArsR,Paulomycin-1,UC-1,Cyclofaulknamycin-1,Leucine,UC-2,ABC transporter,Histidine,UC-3,Cysteine,UC-4,UC-5,Minimycin deletion,RpoH,Isorenieratene/streptamidine,Mannitol/xylose,WhiH,WblA,Sucrose,Sulfate,Phosphate,Ribosomal,Phospholipid,Glycerol,RpoE,Carbohydrate metabolism-1,Phenylacetate,WhiB3,Potassium,Mce transporters,Nitrogen/Ammonia/Urea,Stress,Cyclofaulknamycin-2,Cytochrome,Transketolase,Carbohydrate metabolism-2,Fructose,BGC-1 related,UC-6,zwf,UC-7,NRPS BGC-14 related,Paulomycin-2,Surugamide F,Minimycin/dudomycin,SigK,Mms,NDH,SAL-2242,araBAD,LAP/Thiopeptide BGC-11,Cell membrane,Candicidin/antimycin,DNA damage,SigE,Glycosyltransferase,Lipid metabolism,Large genome deletion,SGR PTMs,Iron acquisition,RpoS,UC-8,Cellobiose,Paulomycin-3,Fatty Acid,Nitrate,Nucleotide,Translation,Cell motility,Quorum sensing,Serine protease,Surugamide,Amino acid transport,UC-9
XNR_RS07865,-0.23005856941892158,-0.0407090183468864,-0.15869225659347563,0.026987801367835986,0.27146198837183033,-0.5105188081792168,-0.09728500366891396,0.1792022674872833,-0.09007343040270022,0.275022601320809,-0.23311068884655947,0.18316133549626476,0.5368921316129496,0.2495666511647571,0.4954053150893425,0.02596502282718923,0.22903115767990273,-0.03180632767484677,-0.4918771345289687,-0.09039196279078388,-0.24716202120962386,-0.2769198960541945,0.06967577456941661,0.0997104830167218,0.2188056888726212,0.37553520680570507,-0.1456069460909995,-0.47942078070550864,-0.19565128000792276,0.4454490119414896,-0.060072312643592946,0.09503211096046782,0.04544530538279195,-0.23198713824131895,-0.1375243315308261,0.4645528471293571,-0.0936352016512719,-0.5925947590418315,0.2426469693959873,-0.33779317286636873,-0.19982926663998718,-0.3353375777291421,0.5019091673042141,-0.23001455403438642,0.24043114227451814,-0.3054812474191637,-0.09831589030671194,-0.027268109869349594,-0.3366117072814766,-0.450032403431115,-0.2159574301733569,-0.43459226985600596,-0.04941479808811069,0.25085931351058016,-0.07329661909723287,-0.2939202591811169,-0.20168949578639564,0.4447158082991007,0.056054171355366895,-0.04480939890621769,-0.04636036206128679,-0.5044748009027786,-0.2011833188642409,-0.013800560501173068,0.25711876451132204,-0.45856212163419857,-0.24470179287402505,-0.15176909992592674,-0.3072951445818509,0.22331031598992046,-0.2095647747194164,-0.23182497629829454,-0.051590084723823725,-0.35328658822275727,0.2755901681213944,0.15751310760776963,-0.08029506523832881,-0.10554831296560023
XNR_RS08220,0.05281904059203009,0.16182082379425355,-0.30959089437523923,0.11868806354894886,0.09684369152396896,-0.27283225679038653,0.1840393265877826,0.04777117096559908,-0.28666003733199585,0.037424080701049245,0.09249659315132198,0.439751336243368,0.2792469199365947,-0.09523365508965527,0.42262008526243305,0.14240772261504664,0.23127594229119766,0.3238576704626075,-0.2387018009821222,-0.2276076074800671,0.09319041460754782,0.1316366946994473,-0.22543695404272618,0.02435614469246856,0.2949777867095546,0.018739549965859116,0.23656473823297922,0.019037232961268195,0.4883176798795832,-0.03778778677326111,0.2734484721738793,0.09507380974581695,0.2232164937228849,-0.0502221329044536,-0.395501975190381,0.29142412355813413,-0.11438845545961616,-0.030063086787334454,0.22718251152942456,0.09187806116864321,-0.3376599684131701,-0.04231094668404888,0.2747816750054585,-0.026448033757483336,-0.09402091541575136,-0.030520615126581874,-0.06270049442018129,-0.05801980576474124,-0.11694250606225048,-0.396792320937018,0.18284975290573932,-0.11081510121511418,-0.03195227342356873,-0.028905945493896048,-0.13131700401177063,0.07148156363495262,-0.19453815409901956,0.0473669244076311,0.16416290557136312,0.010690526093883657,0.24354349328099362,-0.10351781377901613,-0.09596570043245115,-0.1279046534107,0.0010001916985826467,-0.13509421898464613,-0.2459851888231039,0.034676594066378665,0.03848624142785907,-0.09544562391518004,0.06499392761438354,-0.4925975968758343,-0.07855993244796773,-0.24626897222339658,-0.22193193947421302,-0.13998455986642488,0.08677690976093275,-0.04432522967633055
XNR_RS09750,-0.2882758652642747,0.01417237467053616,-0.079749506130011,-0.049378890800726716,0.0676418004840534,-0.4344636986011795,-0.006806747558449245,0.08617575227214942,-0.26364346611886813,0.028292046709589385,-0.03869126045582563,0.24407631109378808,0.28441061952232877,0.2152311763285262,0.5721820453138383,0.198460156521024,0.416281869889365,0.08768617494146243,-0.5178288369108381,-0.37316069263999063,-0.033608641841603684,-0.00803454512706257,-0.2105377463775628,0.22029410384966658,0.19436556745965786,0.3071549903310941,-0.10364522673424958,-0.44957950829023974,-0.16085364363407229,0.14950809912032936,-0.05528737702478008,0.10814753725236277,0.26915002238413965,-0.3567533789047003,-0.39949231728837425,0.4523177285281661,-0.08011668710100198,-0.4272683415292682,-0.047932174609030445,-0.40934365532710665,-0.43393435568716404,-0.5759268278981089,0.3164063291806362,-0.1807567055411315,0.10163557694034002,-0.06771708995760044,-0.07490086403358143,-0.038311338189311324,-0.3399024364252789,-0.6516321309990508,-0.17608991648080782,-0.35835299064267667,-0.1370552201956484,-0.019301325268479365,-0.5075686191157656,-0.1139436684158921,-0.32613836236128635,0.15584863109258348,0.08925567089002003,-0.150674506810512,-0.22092306052868266,-0.4000483010930294,-0.3189904955726894,-0.17661462619645107,0.15623434485706295,-0.4664431920651844,-0.3457865983578786,-0.32643141215832333,-0.353499715347875,-0.09962361054724443,-0.18952966665875162,-0.18711808690606016,0.06796612437010219,-0.23404080341976372,0.22469216740440695,0.033057291235320724,-0.02658007991108892,-0.38469156508861857
XNR_RS09755,-0.5062203583894771,0.0010638981761993756,-0.054576181074658774,0.3005410996548846,0.5306153061183122,-0.26435697866817554,-0.4667350835626284,0.14429575095168792,0.3991900010945931,0.2002393046959203,-0.031173896097051602,-0.28207317094359136,-0.08074101058164591,0.6357796427688224,0.08442671988667197,-0.08388926887550538,0.19456363669006624,0.12305369471508436,-0.4805420147115631,0.13843938820932095,-0.42861428565637066,-0.45975169531624177,0.12634674045807273,0.20706168929887545,-0.38731511366683474,0.3678359894108251,-0.18248952173230654,-0.6285669112030157,-0.22639139290738408,0.24469947627483898,-0.46634473659977677,0.04966383250061245,-0.2047531982099638,-0.6046978314894169,-0.2612214616698394,0.06011516972853511,-0.16839417398470696,-0.31629860731848436,-0.11454366760508237,-0.5751554003691501,-0.09983326277358312,-0.6051993752131996,0.10267457167528923,-0.2891109992708503,0.18916711888613277,-0.14497683111239035,0.10181048017888777,0.29494187942217065,-0.24303268316046675,-0.38615565577421035,-0.097949867635314,0.12330736232595825,-0.39883208652034635,0.0780502806270339,-0.20518640225775756,-0.45852042284884936,-0.19686517798141973,0.45022931436193037,0.39025835293272765,-0.47039299367742166,0.2585793802981347,-0.2629855519500263,-0.5207964004681847,0.19529915693164118,0.40513786950480957,-0.5731955574577409,-0.22574622003406558,-0.337951859910614,-0.2538986916426947,0.0812784615928125,-0.3884212897781798,0.3332155728747085,0.19655707028967334,0.3307136457537605,0.4366783674230556,0.6041175233933082,0.3160194571165637,-0.426303477968273
XNR_RS10635,0.1542802934436189,0.24094774389301016,-0.23645006657326909,0.1911871933763796,0.15338261125901953,-0.19415359863413312,0.10134947694086126,0.21455472936619582,-0.06330860170652278,0.417609281222979,-0.20042115773202623,0.1267208712266219,0.28924767862282813,0.02294417748856324,0.4760466539910081,-0.014726041876005184,0.040962685957760286,0.283642666892149,-0.40485524440410986,-0.225467069832145,-0.4141621816341174,-0.3905317116366831,0.10596761741827762,-0.2940615717314668,0.1474463258447334,0.057312084713399034,-0.08392633446248238,-0.06324605352849909,0.04878236651031553,0.3953965699274151,0.3173294939562823,0.08316533162986073,0.02424263133235148,0.05806034625049734,-0.12328303803450458,0.43937604717522577,-0.21675665689254855,-0.12061084087338104,0.3980305432019686,0.15687372623241624,-0.07110743286640346,-0.09221860124899445,0.2630828491158409,-0.25045970015098434,0.10198538341743552,-0.39387688086135786,0.18818719743042817,0.09434755590098623,-0.01578356940444289,-0.24946472080057033,-0.14409304852290739,-0.42264209295470057,-0.1947234820339046,0.48460880458269645,0.10435063118640572,-0.4727234924586009,0.09337574254243283,0.16735402095016472,0.19915861117562195,-0.011704038237786164,0.43551195973287293,-0.12139153479908425,-0.21800877875261557,0.11467455545909493,0.39542089421886883,-0.10765062672695229,0.14650462827559885,0.0894421571244981,0.12408689795206841,0.009346898565967189,0.1254316837795779,-0.3822834602347062,-0.2845866810604695,-0.2132794415142682,0.11739771780231185,0.32104763564991323,-0.17973508530007776,0.007783194115374747
XNR_RS11170,-0.21444700750404389,0.188401482855139,-0.19100186544149456,0.2103501018434917,0.24898286816986925,-0.0003492273272989785,-0.302175460380652,0.32982986316427754,0.07214642760135266,0.2787407430144399,-0.033224086376717255,-0.14670385580560025,-0.044485075020168886,0.2423272787083106,0.10766568462166169,-0.14356602220807807,0.10684213361101634,0.13498765542208727,-0.17463856709073944,-0.06953677861825283,-0.24057477142405403,-0.16450460395130737,-0.0354329637006282,0.0775163045146464,-0.18012079906455722,-0.09475411905814025,0.08536262595784137,-0.372476137580509,-0.32252562593062134,0.10751858057334672,-0.10021665993887653,0.005935706264489604,-0.02416155036083928,-0.3413549441149404,-0.16577178370608378,0.13599537606802461,-0.20299374112814902,-0.24099060097795233,-0.01961059125981876,-0.35166844369129224,0.032943777875203646,-0.3823587497082533,0.010369677106613948,-0.22059873664263388,0.13431699995772206,0.03801481349349528,0.1844377816477854,0.13386757971562588,-0.23707091515513393,-0.23210760139899422,-0.17381385778050107,-0.17334474644532333,-0.2629218454724096,0.11723208096050836,-0.2194693945394282,-0.3002712158497083,-0.04618430052314601,0.3018580862921613,0.29211562841517397,0.05363680010471028,0.04820205841420677,-0.17455053632166906,-0.35632017485690654,0.15428261004280494,0.20760377350841416,-0.2514315135095377,-0.13674247930552988,-0.2986148474316733,-0.10412244616657854,-0.134647115341736,-0.27483958998511004,-0.035776978679758535,-0.08716725672378434,0.03104995804059724,0.19782193344526366,0.2727488592196883,0.04398121469720021,-0.333089318219068
XNR_RS12225,-0.053458421967383436,0.15994901165191475,-0.3714359845459668,0.015057315559612178,-0.056370387144264476,-0.23609099369942932,-0.19364047191442016,0.08898347048565763,-0.014009054427918725,0.30927120368756256,-0.08733405186518087,-0.08873327777356285,-0.04994298270253302,0.062505900088552,-0.0043094536358734645,-0.22502344108801398,-0.08787729437431262,-0.02975034589721597,-0.2563195377921304,-0.14117065864968908,-0.5303326810176126,-0.32010593808077864,0.18359338124446548,-0.323729099207781,-0.019243410288827794,-0.2218786576929336,0.016826039038171182,-0.26652531550633035,-0.2637813037704389,0.05543332277350204,-0.04619009202111116,-0.3075522870915039,-0.16232352581762918,0.1144486870384538,0.01525306819083449,0.07881475835843466,-0.030451117150999983,-0.16244746387408357,0.1990833217020749,0.04714684748495513,0.2080995257342316,-0.1298494384273998,0.1330034882192244,0.10854715061195863,0.07175723893809409,-0.2843005810609908,0.04329318473893954,0.12679268580138983,0.10039967127457548,-0.082991586690906,-0.3422804254897725,-0.26415080134061597,-0.1954497358787353,0.46643624226762626,0.07484410735352287,-0.5121531689049841,0.2114736524487322,0.16599186062875976,0.12048806111651972,-0.09243404497329828,-0.07179198792588504,0.0616510749888948,-0.290165051900509,0.07132982638826549,0.04441326044540094,-0.03337234872462527,0.13304518700457355,-0.125140950581727,-0.059109765681783825,-0.28246120130725694,0.19445359822872824,-0.09937573443433569,-0.051234486748763075,-0.050056496062650106,0.011712146334937385,0.4206382346587562,-0.2589616191638351,0.05722521224392167
XNR_RS12230,-0.03490709568539192,0.17204397600234902,-0.36781977321652265,0.07749198022319274,-0.04307889931422872,-0.051515953549869715,-0.28433417174918874,0.205203776751653,0.033453429696137474,0.3288279340163054,-0.09383211258208723,-0.1816821869159636,-0.11256413360059166,0.040139134947114935,-0.12976951575548062,-0.3044353028866563,-0.2258180346088335,-0.07796340815755654,-0.05511710698460446,0.03917195478693368,-0.5826391740397261,-0.3928309363288505,0.291822578618137,-0.3394333250901012,-0.12019501131948276,-0.336256109306416,0.05900783531759706,-0.2563473369823631,-0.3767027727954807,0.013504035805357018,-0.034382385969748686,-0.3142252510469581,-0.2648990628777142,0.1593721784545851,0.12797530968587495,0.0021260589030092044,-0.09810971297915233,-0.1409806975164319,0.24186164227191198,0.05807308754602069,0.35507616109399076,0.005398255253323017,0.10632553199252433,0.07791591787424225,0.10863981457940115,-0.31062988911018846,0.18172388570131273,0.19458564438233383,0.18470766545296174,0.1009197477918466,-0.3922309371396602,-0.2604488758412874,-0.16684784402800998,0.46412311798034245,0.1934794682709888,-0.5497921141805407,0.34349895666164154,0.2609006126825697,0.11755061334859199,0.04463102076889085,-0.06370821506611862,0.09550122229564555,-0.23264736900934685,0.1774011116201194,0.058305905764220005,0.05128197703207737,0.2428311390312793,-0.11978960646192176,0.028462316749765005,-0.259400614709594,0.19979335935260317,-0.01908356494498946,-0.10188692795202786,0.019671981138249427,0.08110124175507871,0.48978524546395397,-0.29836233812039253,0.11148691497907241
XNR_RS12235,0.020436458869650176,0.14542625135448659,-0.39956529016273523,0.035291651150278366,-0.14837644041793766,-0.13906602828915093,-0.15680538655642742,0.08802555672222064,-0.10331974454860775,0.293850761205535,-0.07946803932890438,-0.09299697857551158,-0.06371979806204894,-0.015096697745775246,-0.03248740783554926,-0.17096675738082978,-0.1455050157268127,-0.11328922914582933,-0.09665141379152575,-0.07357345269996739,-0.4809590025650544,-0.35149122385355847,0.15475751287594783,-0.31260826481508613,-0.018544955634229837,-0.4024529310481626,0.04485920578871805,-0.22423116416638045,-0.3999510039272148,-0.011975080342555521,0.06647539279387074,-0.23269601759225422,-0.19136441321411338,0.1764895298404037,0.06779122113155445,0.1359432525863382,-0.016348819605842228,-0.12069771334285842,0.21164160588972175,0.08376301421986494,0.3058530615885268,0.011912532164531824,0.0558665268212958,0.03826037300721795,0.15358763028698608,-0.2953831915671156,0.0812668785968822,0.1910447225264367,0.11920929836581301,0.04817657582316008,-0.43065868443807115,-0.4029382585776428,-0.16127294808674966,0.4617752447052677,0.1117776481769233,-0.48633930417468546,0.33718506558002714,0.19887482777532925,0.022948810686935363,0.05805339645293915,-0.1351370760695883,0.09144717372003551,-0.24732534145224128,0.09670353727321218,0.059307834912192194,0.10136800973434977,0.16133086306640126,-0.11422281861781267,0.10057804941190233,-0.24632688720304816,0.2544002353664773,-0.1652019003063123,-0.02532100825346375,-0.041363457616949165,0.05499201062855706,0.3862390533449086,-0.3604205554162378,0.08849235145821231
XNR_RS12240,-0.08320587211561682,0.10554715466600721,-0.3687383047937966,0.12074983682454482,0.034366169775446244,-0.2649940434443428,-0.3206329643956079,0.19352811685389615,0.0782935235415705,0.3218225380776512,-0.1287189380246011,-0.11668536355259751,0.05874953450835104,0.19141422009661377,0.002643818821094257,-0.20861265245394453,0.019355765349351843,-0.20377790995263134,-0.24431144591117343,0.022690509877689356,-0.4723250373985981,-0.3906266922033117,0.1657393513174789,-0.17937717072583106,-0.13122086514554904,-0.120093080955296,0.14182162302097273,-0.3825475525419174,-0.4314359034649953,0.0805371498532724,-0.019519085591969274,-0.22847401557565464,-0.22185433340147995,-0.014870829325134116,-0.03597157301138782,0.07658618994144216,-0.16784166507883097,-0.371514748918293,0.3170526603535478,-0.2223836763154953,0.19063468447050358,-0.16282622784100487,0.1604412889789531,-0.07780703771249729,0.10846722794003945,-0.10153943807411843,0.11842860444010982,0.23764890665205665,0.0959344263434393,-0.09618230245634803,-0.3406449064644121,-0.4007409642496622,-0.06270396931896037,0.3857572007142075,-0.06038042033533931,-0.5097647551441533,0.04555071064575781,0.27379248715300963,0.22153464271380327,0.002054244328241255,-0.16429379342537564,-0.1714242857200772,-0.3225812243110868,0.16561888815980366,0.0625024251897729,-0.15247797927686196,0.030284322009603463,-0.25192958233454127,-0.07161129318937214,-0.2527473418472214,-0.014357702605421187,-0.0492897017320633,-0.058813240985967775,-0.07793676726691681,0.11292899797239656,0.44466947631537945,-0.12234018216577698,-0.05038892804585013
XNR_RS13405,-0.3641769209964388,-0.1908478115956214,0.02619899934498158,0.10801433279916417,-0.07863058872314264,-0.18378102577853658,0.07331746848990743,-0.09354369598342241,-0.19436556745965786,-0.25284811391181516,0.21972422044989515,-0.00022181437206552038,0.0055279848077425375,-0.08806725550756976,-0.0781058790074994,0.010016395730739359,-0.03474609204196056,-0.24903499165155568,0.04236886166370045,0.0768560737466185,0.09679735954024771,0.07465067132148663,-0.03715072199709382,0.2056752046860168,0.11339000121042306,-0.11515409149060996,-0.011584733379703926,-0.1762173294360413,-0.17890690109106028,-0.1378370724209446,-0.3435232809530952,0.17039108248309315,0.04080284061392195,-0.25998787260326095,0.048799741004211,0.14508571127413533,0.1820157771987567,-0.05983717782620757,-0.5898588554030911,-0.23532072447006344,0.04276036692614508,-0.16581811568980506,0.08709775874820247,-0.04242446004416596,0.16307062905513448,-0.1227641198168265,-0.42957335771940075,0.0637325393575723,-0.29483415756001874,-0.06359354340640852,-0.15045674648702212,0.05051402440189752,-0.09594137614099749,-0.27398128998667376,-0.09584176237599679,0.1572652314948609,0.10815912024829309,0.2821646766114409,-0.22497247590592057,0.08808231340227918,-0.33762869432415826,-0.05515764747036055,-0.004019878737615606,-0.14433281653866492,0.2177076208584274,-0.3428781080797767,-0.2680693288638413,-0.15812353149329722,-0.21800877875261557,0.21511650466881607,-0.10449194373675555,-0.01314380463192424,0.33517541578611765,0.10630815749862886,0.3719178371766679,-0.11370158380094852,-0.11090660688296367,-0.20420300590327387
XNR_RS13410,0.09433828950424199,-0.18627716140151934,0.1329965384216662,-0.19395900430250382,-0.31413606197829463,-0.028249189624647227,0.5840743072354921,-0.32692368948536166,-0.46908411513729614,-0.2826905446266771,0.13946564164874678,0.12980078984449248,0.09842129556967781,-0.3659386946774396,0.1239062032155555,0.20503003181269833,0.12565291900184689,-0.08765721745163664,0.03179474467891646,-0.2052952824195025,0.3164329700712759,0.30650981745777556,-0.2015435500376737,0.028195907843367774,0.27575348836401187,-0.15070693919911687,-0.1038595121589604,0.26201142199228683,0.1443664072268628,-0.24585777586787044,0.04779086205868061,0.06023563288621038,0.2335879082788884,0.13569537647342944,-0.05941208187556503,0.18906518852194598,0.332831017409822,0.19148371807219566,-0.354310525062997,0.2704299434344393,-0.12949384045233914,0.14905752057864016,0.0027897645698162186,0.0884552858712353,0.04472715963511246,-0.08149738021589545,-0.32849202713432624,-0.05622559969513554,-0.09671627856873552,-0.044500132914878296,-0.08388000247876112,-0.014870829325134116,0.03516192159585884,-0.1842061217291791,-0.05371903937581551,0.36380626512666875,0.05408737864639951,-0.18352504156847663,-0.4107857383204308,0.11887918298179904,-0.27131951752188743,0.1556366622670587,0.1821316071580598,-0.41722820065687166,0.11171394169930657,0.1213567858112933,-0.06517230575171037,0.13480580238598133,0.02935884063477134,0.004425283595176609,0.3735846302910401,-0.1720242849092675,0.3370854518150265,-0.06851515837719911,0.05435031265401765,-0.3469854384366661,-0.2945978644430403,0.11415447894182382
XNR_RS13665,0.10710159271985539,0.2629519612618284,-0.2703106385763571,-0.07004990533796575,0.08914331582949597,-0.11255718380303348,-0.18627716140151934,0.3232715708685336,0.13806062424239965,0.3837452343211119,-0.19916903587195922,0.024602862505784258,0.11530235383851797,0.07710047496074812,-0.0380819948698911,-0.1826146180883539,0.06445531830362392,0.04927464383735389,-0.1352505894297054,-0.06438234542926292,-0.25541374751037976,-0.07564333407271456,0.09399079962633256,-0.26943264748483925,-0.05836613734305764,0.11441162145147679,0.13283669307782786,-0.04287735518504125,-0.119319336827151,0.17594744563086498,0.18343237760103415,-0.34066112265871457,-0.12326334694142303,0.14075714569497685,-0.06915222315336639,-0.0988116425325294,-0.34292791496227704,-0.2337651281166222,0.4947879414062568,-0.01564804835205821,0.060147602117139994,-0.008204815167238191,0.2490442580482999,0.032190883139733215,-0.09984947896788557,-0.05983254462783544,0.23774852041705732,0.01418164106728041,0.23927515928067278,-0.0467182766355335,0.03827543090192735,-0.2334512289269107,0.18407870877394567,0.3258568955601797,0.038346087177102264,-0.2626276373757796,-0.17020691284780118,0.04609511145448259,0.3253449271400598,0.06012443612527937,0.155057512470543,-0.07275453488769416,-0.14974439223730776,0.24058635441998436,-0.31068432919106087,-0.035949565319120226,0.17304474685072818,-0.061305901710171425,-0.11001471619632945,-0.25502108394834216,0.04478275801557797,-0.10526800446408663,-0.5208566320470223,-0.155538206801651,-0.1515768221934835,0.27343688917794895,-0.090839066433694,-0.01382720139181279
XNR_RS14315,-0.5127740174868489,0.009842650791784644,-0.13779189873681638,0.23921608600142816,0.3565101359901637,-0.38610932379048907,-0.10753132186887004,0.04479434101150828,-0.06858928955115311,0.16270692298292258,-0.0881089542929189,-0.04628043938936762,0.30575923932149124,0.1632293160993798,0.18572581079523637,0.039220603369841005,-0.030948027676410472,-0.0890077947771113,-0.20619759780247401,0.1068734077000282,-0.03542485560347698,-0.24428480502053374,-0.1370552201956484,0.0825745988374147,0.04477812481720585,0.3840857744014631,-0.11711972589998429,-0.48264201187372907,-0.18118990958892525,0.24621684874171018,-0.15346832542890385,0.577882037611146,-0.1128456004016983,-0.43062046055150116,-0.11285718339762861,0.46219107425916606,-0.0030735479701089205,-0.44281619696652913,-0.23234041961719354,-0.5534002174128335,-0.031256135368156836,-0.2798978843078783,0.34963910280430116,-0.3621024064253195,0.4654864366013405,-0.4112895986433995,-0.2198481585063495,0.02706309084138303,-0.5289068142185908,-0.20760261520882115,-0.18997677030166174,-0.24488132931094492,-0.049517886751890484,-0.000683975909685064,-0.12073825382861451,-0.08051282556181873,-0.10928267085353359,0.5698272222412054,-0.011931064958020326,-0.05819818390206808,0.01294921030029496,-0.5839932262639799,-0.119319336827151,0.14593358657623437,0.35730125461220413,-0.48932655882511356,-0.3495800295250566,-0.32760245304687813,-0.19132850592672943,0.6324865970258341,-0.37191204567870273,-0.029829110269542103,0.01052373095248713,-0.011270834189992406,0.32653334252251004,0.09163829315288569,0.00012683380543694245,-0.31459011541876286
XNR_RS14320,0.13248572830113936,-0.24651916493549136,0.07715723164080665,-0.21797866296319676,-0.2793928656853166,-0.024804406634971726,0.5130971830733048,-0.30294457131042485,-0.2937604138372786,-0.547114125521452,0.2567793827305639,0.3954093112229385,0.07967653325565004,-0.21714468725621414,0.1134131672022837,0.3694321262500224,0.25095081917842965,-0.10513016681251589,0.14919419993061783,-0.08229544863549411,0.8182465776590648,0.777538138461975,-0.47511769771739687,0.46809261068566116,0.13118843275694414,0.05677695030141851,0.18640457435675278,0.36424641897202065,0.4588887621194334,-0.4117587099785773,-0.022309429311582012,0.25322687787873643,0.2980588636270182,0.09726531257583242,-0.1741613476584105,-0.006610994927226932,0.22999254634211883,0.09622284294210412,-0.19974355247010284,0.12733129511214944,-0.33257387490016904,0.18590418893256322,-0.03759319244163183,0.14605636633309568,-0.2787963413949054,0.3640715157334729,-0.29420288428181657,-0.23470335078697768,0.004581654040235853,-0.13043669632106672,0.40986604844356384,0.279922208599332,0.28707818348508024,-0.6347707638232921,-0.34488775787368625,0.814638474426772,-0.4434254625524637,-0.2939885988571057,-0.23174042042800327,0.13069963032868487,-0.24486511311664247,0.05758544341735445,0.40248536343676755,-0.4106432674704879,-0.3018268122031495,0.06629469805735784,-0.36787652989658115,0.15641503959357583,-0.25363575763507656,0.09629118261809298,0.062073854340351266,-0.18393507962440978,0.22911339695100794,-0.16689070111295215,-0.238583654423633,-0.7050216341406489,0.06247578429913318,0.09235412230137911
XNR_RS14400,0.22493541031894354,0.8364967460468682,-0.32974762389317236,0.0824796182707861,-0.19277522211842568,0.16609726589172563,0.06798581546318373,0.253800236177287,-0.16427873553066627,0.10827610850718927,-0.188217313219847,0.22680722246128238,-0.062115553125700405,-0.2198852240933265,0.17600999380888865,-0.06651130008125472,-0.14052201087759145,0.2513724402302931,0.1364818618970978,-0.32894144737642245,-0.0565626648767077,0.005531459706521632,-0.21505974798875752,-0.2622882555950214,0.336737961937117,-0.31934956844652906,0.11929848743447644,0.14430617564802514,-0.005954239057978108,0.0605935474604571,0.473759012294771,0.06044412681295604,0.19644239862996324,0.1788895265971648,0.009639948363004141,0.13986872990712174,-0.35095840604076406,0.17401540190968853,0.2992032636249333,0.09051590084723822,0.06006072964766263,-0.07926070370175176,-0.02208240259134785,-0.20091459335865763,-0.16640189868469288,-0.038311338189311324,0.25135159083761854,-0.10018191095108558,0.18385979015086273,0.011210602611154771,-0.0372086369767454,-0.35121207365163787,0.0915213048939895,0.2184442993995954,-0.12572473357661484,-0.08482401664708174,0.21853117186907275,-0.10473055345292004,0.21441805001421813,0.29055076566498844,0.1142679923019409,0.07925143730500749,-0.005548834200417104,0.2514824786916311,-0.0674576308487614,0.17337486223474213,0.12232049107269546,-0.18891345127525888,0.2701056195483905,-0.2485091236363194,-0.01522990219897386,-0.47722696127630715,-0.44088762814413185,-0.2123273192487964,-0.31326270408514895,-0.0379383657203552,-0.0905958235191574,-0.10518344859379533
XNR_RS14455,0.09979272228782701,-0.03188161714839381,-0.005334548775706288,0.05306923330412487,0.04758931792949314,-0.07419198468264616,0.5133543255829576,-0.0561468353228094,-0.21211766702245768,0.22945393703135922,-0.0758576194974254,0.012176624471742992,0.2994048077541208,-0.028798223631744124,0.37474987968162976,0.13678765298965814,0.14181467322341457,-0.02976887869070447,-0.32225226722666583,-0.10896066356667085,-0.15169612705156577,-0.12724673924185817,-0.09949967249079007,0.012434925280989002,0.021821785182915773,0.08094371301042642,-0.04120940377107598,-0.030476599742046674,-0.022646494493154156,0.23512613013843417,0.11074791983871836,0.29059478104952363,0.026978534971091737,0.02196193943367258,-0.1030012121605241,0.5538681704484183,0.0659912235639836,-0.15190925417668355,-0.010776240263767983,0.16690228410888247,-0.01735422365259352,-0.008991300590906538,0.10686761620206305,-0.28656158186658814,0.30560981867399023,-0.4133953873035307,0.04305804992155416,0.09754909597612511,-0.11957995423558307,-0.15871426428574323,-0.28948976323777165,-0.3276279356379248,-0.14064710723363888,0.20034007676051402,0.10616452834909294,-0.19944586947469375,0.03387852564678001,0.21382384232299298,-0.06485493166321975,0.03514107220318428,0.20558485731776036,-0.15050771166911547,0.04540823979581494,-0.11140815060674626,0.7369235215319205,-0.08215066118636519,0.041438747090496206,0.08976416441136081,0.14081506067462843,0.25560718354241607,0.2644160519474201,-0.19621768850891513,0.08976879760973296,-0.03781558596349387,0.37543790963989043,0.12265292305589548,-0.1468579096514734,0.18207021727962913
