,XNR_RS03030,XNR_RS03370,XNR_RS05170,XNR_RS05970,XNR_RS07380,XNR_RS07515,XNR_RS07760,XNR_RS07865,XNR_RS08220,XNR_RS09755,XNR_RS10635,XNR_RS13665,XNR_RS14315,XNR_RS14320,XNR_RS14400,XNR_RS14850,XNR_RS16255,XNR_RS16370,XNR_RS17300,XNR_RS18855,XNR_RS19540,XNR_RS19730,XNR_RS19800,XNR_RS22170,XNR_RS25815,XNR_RS26190,XNR_RS27425,XNR_RS27905,XNR_RS28030,XNR_RS29215,XNR_RS07675
XNR_RS00050,0.2462956131140363,0.009399022047653605,0.14960887118492308,0.1643134845184572,-0.09081126724346125,0.03270476044763975,0.4167220237347169,0.0499754150911379,0.46206597790311865,-0.05397154868709637,0.2910233518989453,0.2483249540010274,-0.015096697745775246,0.07661978062964006,0.6179186630442776,0.13103437891107098,0.14199073476155533,0.2509658770731391,0.1371189266732651,0.35161516191001285,0.2865731648625185,-0.011904424067380603,0.13253437688404665,0.23519215321523695,-0.15054825215487158,0.14113359306271206,0.30690517788005883,0.25938739195121907,0.0749946911636395,0.14482953349283473,0.10197380042150522
XNR_RS00055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNR_RS00060,0.3465449750124576,0.3489473022815186,0.11212810404558571,-0.16244377147120767,0.11962002920290798,0.2749395963674988,0.24728507482204695,-0.10323462826359428,-0.015031920026151826,-0.2909509057714495,0.13103166288409834,0.01059792350447129,-0.03579224386577573,-0.16085689183831783,0.22044016798127677,0.1789357365902483,0.45109370177496694,-0.025396444810895154,-0.003726850524688384,-0.08217082817300896,0.04637916346038392,-0.16359976115998437,-0.11917292297057552,0.6345856362016913,0.4334735463183827,0.5309693460117925,0.08962918649438392,0.5557729345441152,0.3499681601111481,0.5874907470848868,0.347199418072737
XNR_RS00065,0.3003024899387201,0.2951411069521721,0.23370837143656367,-0.08728540328227355,0.018212523651029815,0.2008680698264165,0.28403996365255874,-0.15090037523115318,-0.0047333912869229715,-0.3941178071767084,0.1273729938974986,0.09077883485485636,-0.1203733894568096,-0.11839964695028403,0.36908347807252,0.13609730643221138,0.47472966735373134,0.06351941223245451,-0.14484131006000567,-0.008312537029390114,0.06921592963098311,-0.17921500878280666,-0.0974448490127523,0.5970507375762233,0.3644722873926618,0.49325666934426915,0.17485426701230083,0.5282223348289566,0.32069903471960387,0.5261384258204981,0.3523738481434484
XNR_RS00070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNR_RS00075,0.222667459715788,0.5296550757556892,0.17847369704326654,-0.2447411750601881,-0.007830684398689036,0.12480679658216959,0.017028741466951682,-0.3386630558607353,-0.2038358249322829,-0.4296810795815526,-0.048148776632927326,0.04861209647013991,-0.2639990640939288,-0.08456455753824269,0.021937615142218918,-0.06443794380972843,0.3264951186359401,-0.07864448831825901,-0.08261745592235685,-0.22616784108592902,-0.14037143193049736,-0.26337126571450575,-0.17145440150949603,0.6666274775304356,0.6580027787607237,0.529392141748071,-0.025347468572192923,0.6145740060192437,0.6057790297158738,0.5013073588579628,0.47555321836437675
XNR_RS00080,0.26643496813807394,0.46046868276432823,0.18836557556775502,-0.1486486408223,-0.09729542836525124,0.10692471119502057,0.1307737615026389,-0.29713685715096516,-0.05781131183799557,-0.5279014101718396,0.02723799407993078,0.11548189027543784,-0.3109727457897258,0.046040671373610106,0.14882586066003384,-0.06475300129903298,0.3285105599278147,-0.0023357111293478947,-0.08306224296608093,-0.09177381420527038,-0.1024487032546481,-0.25284811391181516,-0.15795905295108673,0.7588779320182386,0.5493160530478047,0.5339419425494984,0.034180247305962135,0.6745912163196786,0.5736786578188956,0.45352522732724915,0.45998451353444114
XNR_RS00085,0.2656450078156265,0.3582082031935478,0.16290151731455185,-0.15665364930974032,-0.13798649306844565,0.06350216795970856,0.22359641598939925,-0.30456966563944793,-0.0012932414956196006,-0.6290325476394144,0.05451363289663508,0.07996494985431486,-0.39435757519246595,0.058692777828292506,0.21701727430098064,-0.08396340004945939,0.2969978611998014,-0.010250372248531708,-0.1543312586257123,-0.0309121203890265,-0.059715556368939264,-0.32261828989806385,-0.21529256620695686,0.8316098800638686,0.4254648690629182,0.5924129060057254,0.12685955376672367,0.7063458230839943,0.549214543757838,0.4752326697287951,0.4125556200985829
XNR_RS00090,0.2773282769680574,0.35757703346069375,0.16369557908771248,-0.12174253482936002,-0.13767205459531462,0.038246115444592735,0.18557123153634494,-0.27578947551311667,0.02261986015265909,-0.6054358436492262,0.04461945069363531,0.05894472505869208,-0.35920502401012466,0.07416999846815146,0.12333288063111648,-0.09841263682056349,0.23411963558726934,-0.0056397623516039165,-0.1295407890976232,-0.03655942064154332,-0.10189796130525773,-0.3047799852722292,-0.23064821070171646,0.8076298374587007,0.393821975671664,0.561188207232622,0.13700715300880026,0.7024160726869116,0.55551267315933,0.42293655696665916,0.3802982448570919
XNR_RS31480,0.24264117789802211,0.3637900489323663,0.16240576508873442,-0.15425249425338616,-0.12408805625166143,0.045323524812762306,0.17997369501624225,-0.3125156008476436,0.010001337836029951,-0.6346653585603262,0.06133717579918328,0.031069649133678774,-0.38458268492687364,0.05478583330099746,0.14500463030262312,-0.09317535671283843,0.2691060069996044,-0.046702060441231055,-0.1571134942481738,-0.040052262477637574,-0.07243600249961052,-0.3464595704214299,-0.20977326864616205,0.8417635342963822,0.42201313627568454,0.5779387942912046,0.1495189616108233,0.7375145621970678,0.5880783256578423,0.4568895341538519,0.375386944457797
XNR_RS00100,0.21358639090642154,0.3331368085023823,0.19372966098308358,-0.1131189591056537,-0.18508179622151089,-0.07047590902994062,0.1553019136846726,-0.40821199662471497,-0.046070787163028926,-0.6403433431653663,-0.03223258192508234,0.001308299390329009,-0.40425177031614046,0.09444601136639391,0.0829023976222426,-0.18530534804296594,0.19304626422319504,-0.04480476570784556,-0.19850185530637313,-0.028250347924240256,-0.16681077844103298,-0.36706108698308704,-0.25831065479255144,0.7267953498904537,0.3947467638557245,0.592361940823632,0.10974944776185308,0.6489626969462242,0.5756448868467188,0.4267745298975688,0.3521248137309467
XNR_RS31485,0.20062700288046278,0.5161381122058528,0.22390475772380228,-0.19895843172939634,0.0635267489923712,0.10306617521608673,-0.002551216910950204,-0.265656682152951,-0.062221892760731964,-0.4190047996550714,0.1202575889647447,0.02643593550518095,-0.16911295843652782,-0.14745686246961517,0.07023057095474317,0.01044637898361154,0.38077419164330684,-0.14389500458032034,-0.17208233167204237,-0.1800423600997608,-0.0839057885940976,-0.24349150113161727,-0.050077405267947656,0.7403463518051007,0.5993048876834072,0.5214281951263111,0.061007893909820025,0.6851256562257658,0.606879048079848,0.5085751636539122,0.4583891021246369
XNR_RS00110,0.21810700821627232,0.5298325512371225,0.14806553646668277,-0.2217920864372585,0.07625996861508848,0.1408656472747789,0.04333656636354342,-0.22560674088708102,-0.060279675137705595,-0.41563405736113357,0.11091318446863227,0.021781008690266085,-0.1462863328223025,-0.14847634540743287,0.1259632019712755,0.05374275776367615,0.39433649002688453,-0.12606198205603864,-0.1357563757865548,-0.1683375340973618,-0.052182613483741126,-0.2359763255499192,-0.0738648420892441,0.7760459799244329,0.5883214015440051,0.5371928296706185,0.062189047197781344,0.6782209041968914,0.5377334366900378,0.5439111372203285,0.4480153312651258
XNR_RS31490,0.20799148841015833,0.48338299915974736,0.19095344777458545,-0.1751986409267242,0.017547029558622612,0.1378716766886268,0.05359624274632229,-0.2278135530294066,-0.12439049407546167,-0.440125339418411,0.0654420146651617,0.02214247240672865,-0.18807984174045328,-0.1392599510480296,0.12837515021590803,0.008656301901603285,0.3366790123994123,-0.07669096071537367,-0.17298701134336986,-0.14576104842403376,-0.019398004133644568,-0.282238720593267,-0.13046927607074116,0.7148734881692651,0.565170247823508,0.4996113111314514,0.09661074875800779,0.6338488015857562,0.48197695894052334,0.5240391665601828,0.4630083179954737
XNR_RS00115,0.14185097234281005,0.2832584429219487,0.06463448442528305,-0.09040948586078654,0.017715300501548004,0.17173306285646667,0.06407538911682484,-0.13810833644884832,0.07014228092917668,-0.15552934522157708,0.11083946537587158,0.10322444573155479,-0.08602459807767815,-0.12292842701382121,0.15351707392151442,0.007387371132644993,0.25946917345224557,0.03589356494522648,-0.004913905179402689,-0.02386770794652266,0.0490564849763221,-0.03440028507073686,0.10109009349388576,0.33750897049488615,0.2302818033935995,0.2499940413576364,0.17690251922092634,0.43813382874107776,0.2754391426961839,0.17058078647283784,0.176818019640792
XNR_RS00120,0.16569785762377995,0.38262558913167616,0.2022964330595868,-0.16855732099261786,0.3296688851448674,0.44987865437517727,-0.0006662206955224646,0.36170730479990104,0.17140865263544242,0.10490797813582385,0.51376825789929,0.2173581321490315,0.2923140591898188,-0.38692901470545643,0.3186730490620986,0.5424320112587827,0.5130613785737008,-0.025012608379497727,-0.07202502065054633,-0.17635041870127077,0.3192747967870866,0.09525213433254098,0.2704850215445483,0.45699022352377827,0.39531108171250495,0.22355857323421222,0.214274516393029,0.3711024829560735,0.13219517718504128,0.3825872709727675,0.4642686991433005
XNR_RS00125,0.06121811994267296,0.5984329983314235,0.16656872047780666,-0.2448103311641351,0.7021299812696694,0.3607995284754102,-0.10190106245718597,0.23941385729947567,-0.09514893581025174,0.2601778809985081,0.4179093019551875,-0.09951966725267582,0.335634420951757,-0.49280069616843925,0.06878166344343661,0.47331972173934905,0.5281719657206974,-0.2963599865764969,0.014006088771111555,-0.3203568994726765,0.31847966305780406,-0.19217801217586916,0.10244471755753266,0.3641408832059406,0.5966730891924806,0.24198227915175466,0.014307001718853586,0.33664473526707916,0.3307511606635668,0.5132101310413106,0.2762040898967626
XNR_RS00130,0.08590737897871596,0.5329848312763906,0.14972660573272845,-0.30546087843873415,0.4139093157997843,0.3445146643327385,-0.133742261686119,0.14397203337695064,-0.2125172374279787,0.21271473231257212,0.1764793438826971,0.13729021964218727,0.25874667784771904,-0.548642526892177,0.2528073522128055,0.43113133306743817,0.515390411631043,-0.19292006907024384,0.014598404871148888,-0.31424737372954586,0.2685316516753022,-0.04663253848330933,0.19450118647476008,0.2278407554824442,0.6120638680575804,0.20102315097741846,-0.025119296139534935,0.26099356524675926,0.15598762165246816,0.47013674634759506,0.3667734839008982
XNR_RS00135,0.18508571920544847,0.5617287348610577,0.08788811946349456,-0.26236181881438214,0.4142730307192115,0.311024832995559,-0.061800840616745394,0.0958863727075859,-0.23951785772048684,0.19776187914414703,0.11649302371589651,0.06594533737378504,0.28103753743197585,-0.468497828563621,0.19952543317226132,0.3704349579783164,0.4092621047910523,-0.16205642566853296,0.00815578582065852,-0.27181203591676006,0.1935310869683261,-0.012681951577542936,0.10570146305715981,0.22545344195079,0.6234004219315735,0.20359927193539953,-0.08173675782426561,0.23501869412435383,0.1883127953137059,0.49681582977870764,0.3298795861344169
XNR_RS00140,0.29001863178795884,0.5627156301201405,0.04214575587056672,-0.19859240015443141,0.3551241815293085,0.22891977743822653,0.02343239160048452,0.002258739149308921,-0.272899705691735,0.10067779552354299,0.02294994808474752,-0.024279129199533147,0.21915966801860023,-0.2369805407427632,0.06765908330783763,0.1897057095116119,0.3522920701344058,-0.14413362010070888,0.05754109024670255,-0.2669424259764038,-0.03924646146506916,-0.005847817741172353,-0.058903862866785596,0.2581136517220281,0.6052088843213701,0.2102527066398254,-0.16917296856342295,0.24260963528983237,0.24290077305489408,0.4521469120035724,0.32522310850353386
XNR_RS00145,0.29069972851605813,0.48390764203686776,0.03879239697966962,-0.16435454796198368,0.3269420669125464,0.2254669965637423,0.02801010294308394,0.054129814967361634,-0.2395861990588506,0.0900744631272487,0.022276959651030343,-0.03280673823400098,0.2586192617931426,-0.2728655350225531,0.05406842359561119,0.23046958035390908,0.3793042737046028,-0.14520507328691953,0.07911031163094943,-0.2547626094866688,-0.04725745631461814,-0.03341601864042995,-0.07101765467369467,0.19494077186304865,0.5465187329279422,0.2592499712632958,-0.13660036346973897,0.20164894924545135,0.1340556256623397,0.47127083613454857,0.2899763528243949
XNR_RS00150,0.2358783918706773,0.5876660102617374,0.07954931785535357,-0.2674897358471979,0.3826831158064151,0.33931087581128805,0.010952568218610514,0.054951069355494986,-0.25524910714959687,0.13184376247293061,0.08139685064671139,0.05910077858749458,0.22690540580907653,-0.41939863109648945,0.2022324451681254,0.3370971264622856,0.45722382438914727,-0.14180885626857404,0.06955874084879488,-0.2641960308363979,0.17738863118126502,-0.06400977167199264,0.03437511403305959,0.28869697980367093,0.6341207454325243,0.3119191349141044,-0.09992982856174008,0.3154341756991633,0.22049287770747783,0.5245328443046632,0.3061987332275084
XNR_RS00155,0.022540413699505782,0.020645633343546608,0.1304478943015061,0.03649609952517636,0.13801427186480136,0.32994115868288576,-0.026150981097455506,0.518583599947907,0.2537041963929134,0.1507482848776569,0.3877145789821446,0.13266300897016642,0.28534083018707734,-0.12196222098006129,0.12385236720491448,0.508513633054604,0.1842200345897905,0.08586291893083481,-0.25973551802735145,0.12330611900079663,0.38252782774177213,0.23694312344895782,0.23131381268796383,0.17080422503796705,-0.07199064746507193,-0.15495433812272555,0.352851623571652,0.10138130983861957,-0.10627262277732404,-0.1120108959068005,0.08669300766519417
XNR_RS00160,0.23823873991653863,0.12892127062615744,0.14936500285121657,0.10428948521006078,0.2002921937044481,0.19412224689436725,0.08040830101684535,0.3474773206703573,0.10211715014074836,0.09501950210120053,0.29224142357016913,-0.039078828736869645,0.36247426349599227,-0.09920117460178082,0.03478520412190291,0.34014706746050394,0.22641300024816155,0.07427935780126325,0.011357629013921742,0.10304177019428212,0.09005706511375923,0.11841285350582004,0.11390344554084415,0.1591570424520344,0.07373235861024548,0.003308097970704581,0.2802064016504445,0.15877844013303705,-0.05773713375679506,0.061348153997871774,0.08974209103027815
XNR_RS30400,0.35230451433343224,0.0968022794205991,0.05911673121357245,0.0681793810603644,-0.14158122674895893,-0.24151207601159597,0.3466530866199833,-0.2920056474689158,0.028264161155269994,-0.5501583241456726,-0.09261272044777309,-0.11982349339923155,-0.24003849608087974,0.06197375410857686,0.3029503509065176,-0.1736884992011347,0.07287046986133848,0.07703135326639406,0.16947143509187582,0.09268821326904628,-0.2248146956731278,-0.3616392894662088,-0.29662768082097324,0.34063882519188826,0.1402826331799268,0.5925115525269218,0.1810207052949189,0.40232408159160366,0.11868334239454917,0.4208008602051654,0.059228507406310235
XNR_RS00165,0.1811358215135801,0.14545700957665014,0.25213668043462606,-0.025055208804680314,0.11063941433587977,0.11397188873811126,0.20610531406336355,0.24218664489997802,0.23752205897471287,-0.2925200406048474,0.3621534935947348,0.03814547092075217,-0.035384017519750906,-0.2359542623395387,0.38679923353311724,0.2925096156549275,0.2789745556756071,0.023450924844786548,-0.12970606857546926,0.025725301418975298,0.3114743370508558,-0.24535061720066384,-0.13159008869154667,0.49669210562195626,0.13470077791486418,0.43417947259123635,0.37341031523271123,0.412050162001887,0.078931390596598,0.39420226691764515,0.18048194548804936
XNR_RS00170,0.5020682462759982,-0.09617927942292193,0.07710839597722026,0.42635412228048686,-0.15321409781221443,0.01771739705144213,0.5323697675203592,0.17206486353749673,0.2614732060288873,-0.2540749335941608,0.12305449457180793,-0.11886994085520408,0.1315319230937483,0.3569927115477101,0.21622569156805158,0.12468510347438819,-0.10673739965998429,0.38182952075408105,0.016560962175761945,0.6007093686246631,0.0298792427754513,0.10140997156867673,-0.15317992163983352,0.21405926979339787,-0.26079084109558726,0.11601014826122936,0.3833267649966787,0.15457009400333674,-0.03295088981953003,0.032733610246087695,-0.1430938959873548
XNR_RS00175,0.5676398458479053,-0.2442450640759621,0.06955818182819673,0.6459978462845867,-0.5683614842568938,-0.3699116226918974,0.6279215570526915,-0.28562865225884126,0.12069141766509928,-0.4523138039619953,-0.33014030548742435,-0.20249544421211926,-0.10597659659192757,0.6987266790851837,0.14522538607855331,-0.4154245288238602,-0.4280589926216813,0.4786304393279909,0.1588670161630767,0.6948827672710128,-0.3920234052964267,0.05499162675237741,-0.2475642532588781,-0.045143521209487204,-0.38817659766199497,0.06507776872070445,0.18717176764474847,0.01390222746868498,-0.0473328477099023,-0.1283573216397889,-0.3058183111170601
XNR_RS00180,0.38533742388879527,0.19226850970025086,0.219447512469166,0.04355138661809819,-0.03620179692457763,-0.020393475763938816,0.36590589640200977,-0.0722101531117529,0.17712684910549897,-0.3810128071636954,0.20693062259868794,0.09184554628586067,-0.18702765570996974,0.06362752350826344,0.30437494615541255,0.0723891147520443,0.29605062364438256,0.2044500636816392,0.13551624066415316,0.111944270567519,-0.00502250920584794,-0.16819787949911544,-0.052768200675047464,0.4156578115669032,0.06593317493221186,0.42147956693327576,0.30159778771777024,0.5833283856123243,0.23974706926525768,0.15019696317707878,0.1988391239692021
XNR_RS31495,0.1303909419982891,-0.09166401615821342,0.2032948542125204,0.22529565578180172,-0.1027360068994857,0.1603216341832964,0.10838130216275693,0.20038411852725163,0.17647955440754448,0.0010482183773467828,0.16391036136338397,0.1066360391870958,0.13656358714785902,0.11547960839766233,0.07262285534745533,0.029734873756495445,0.008996176607830624,0.18613211958893575,-0.0677594520385063,0.22830420161357948,0.04923621363004602,0.2032754100267686,0.13545232247125644,0.06487464193423992,-0.18363737163520538,-0.16317560682906615,0.30531505942663145,0.05624934583707651,-0.031104958428875982,-0.22975661856842014,-0.009507028397127791
XNR_RS00185,0.3103437891107097,0.4627864402499842,0.32556963726110794,0.05791787540055448,0.08348154741875831,0.15085001250748883,0.12855909268076277,-0.053924058403782074,-0.1758779476552831,-0.209144311967146,0.056144518723623346,0.06920666323423887,0.004287445943605867,-0.07177693003117563,0.08103985187664804,-0.009262342695675892,0.2854415061601268,0.12170543398879576,0.1749976399645792,-0.12711005988988044,-0.17018838005431267,-0.02684301391870706,0.08955682878420819,0.2698716430305982,0.41668611644733294,0.29537160857118533,0.07905192167072073,0.4109722357389418,0.241562378806385,0.21043905288646272,0.39854366992168155
XNR_RS00190,0.1919794702980131,-0.21367210507630585,0.0889672542913552,0.3205472502257236,-0.04974143857334555,0.19923352686128407,0.2946013393418194,0.3933927116314707,0.48909489890650726,0.14063552423770856,0.2920704547310457,0.19033352657631541,0.23623346454937222,0.11898458824476492,0.23172536253329384,0.28834999643822873,0.009161570631082158,0.37222131167004213,-0.08783791218814954,0.4175328334498389,0.2926970948108757,0.4233231731154031,0.26288362158583956,-0.035582384348129256,-0.3954579598058458,-0.20479258039612688,0.32453192904102923,-0.08210268055132645,-0.16828146400613458,-0.2108184334068366,-0.041904383526894844
XNR_RS00195,0.25051943358152723,0.24980706757356694,0.22144621306640647,0.0071028103427845345,0.1438023723142275,0.16577157336407564,0.3471301640854879,0.09676247025524978,0.2061917347870032,-0.2868165087448501,0.39812051211218685,0.035076786400093395,-0.029736937137171553,-0.14327533730020808,0.35775310499443713,0.24124014237864938,0.37869203235362114,0.048305365251980335,-0.05815454926122641,0.13970481987006567,0.2860780805658669,-0.2576135565339708,-0.06916436862002728,0.6077258121438388,0.19446028287054498,0.4040777452486743,0.32985962965875504,0.5121408902472032,0.26134273156976195,0.4165019991119493,0.1652828136713325
XNR_RS00200,0.34667716107674157,0.15970720030177574,0.21729531503614974,0.16612312579031485,0.1670868466797289,0.1331345829564981,0.354626700096031,0.21908607524652735,0.2221069695729599,-0.18078280316582496,0.4372171169914658,-0.017956830634785544,0.1289098313020868,-0.06461621148499881,0.39463617514561183,0.29066551765305576,0.23979680782191615,0.036284902309303306,-0.02909406182675219,0.28953615723577364,0.2985918903048111,-0.2173231146771905,-0.07616696233744721,0.48460044682711634,0.0765503657201348,0.2564348929848292,0.40040938513941965,0.36432451656169923,0.12834379270453808,0.33277281334277975,0.05137431580256899
XNR_RS00205,0.5223533063816465,-0.012016203457699536,0.06628197595543371,0.5434644808775045,0.04362157530527902,0.06964881107155643,0.3738331938064701,0.1926646602981487,0.12204774686050555,0.03336135453910372,0.12485025353738083,-0.17285020257218597,0.5669432204271064,0.11159756490606511,0.2347717584469845,0.1823065631880197,0.012832804907254015,0.22180690734788758,0.16830561280292783,0.5329702835257831,-0.029450354830705565,0.15044868195603897,0.07252579171972226,-0.03429726088128814,-0.06682521862187493,-0.03883200510115451,0.23061088754922454,0.035932259569642584,-0.15171074718468405,0.07590468157790722,-0.25141073691911225
XNR_RS00210,0.2286345229886389,0.15149965482635694,0.21464917320425625,0.26641373191421647,0.37330076957804326,0.4318206262869648,0.02745988796905408,0.5980474487244359,0.07927599116016429,0.3652853131834824,0.37158995612504236,0.017744621999490614,0.6786925539681798,-0.18713079093636903,-0.02757977232408833,0.5432278659912597,0.24469613080586117,0.12775965677220635,-0.15639695968707995,0.09762582644956214,0.3381161592541732,0.2958010359873962,0.17102980081894228,0.04246628180138546,0.0926543902002189,-0.12359845343442313,0.16310685401427544,-0.07187746794211879,-0.11506941836365644,0.08433111415948406,0.04843675434268083
