Geneid,0,1,2,3,4
XNR_RS00240,-0.0012630307997663008,-0.008702868109588863,-0.005980806980558306,0.003955740342249372,0.0013899327761544222
XNR_RS00245,-0.0037669774464421995,-0.010177184523533946,-0.004857474218678808,0.006797094926770356,0.006822899645294267
XNR_RS00250,0.018832056950869962,0.03238640303983365,-0.0292101976723406,0.004979002931325984,-0.027111892218915586
XNR_RS00255,0.00012127257930865296,-0.0058665534467640225,-0.007519296674532316,0.007231696409862528,-0.004318922772664355
XNR_RS00260,0.003373654968511652,0.010794106189103335,-0.01997687150857331,0.008820325796157066,-0.017011767457405524
XNR_RS00265,-0.010166462164037804,-0.004264023964520583,-0.004269050953432501,-0.003833925829824163,-0.00369906796259583
XNR_RS00270,-0.0032652167410606946,-0.006677890632395894,-0.004863104930309859,0.0014532107523234136,0.0015301001940365188
XNR_RS00275,-0.005482085025799004,-0.004656501557841649,-0.001177379057504334,0.005311043942036897,0.002320651911958906
XNR_RS00280,-0.01789923936512787,0.02153510039282487,0.0008295780867475713,-0.0061297264675107595,0.005266617477554327
XNR_RS00285,-0.00880201650561474,-0.010180062514989166,0.0026582606730272836,-0.011332311785708555,0.0025902711074893216
XNR_RS00290,-0.00676813744490318,-0.008759692214811368,0.0008362035366932915,0.012780134049117405,0.00015558041017718396
XNR_RS00295,0.00486949816923596,0.0025873462040305797,-0.001322612447645246,0.00954370615708348,-0.00629874093787117
XNR_RS00300,-0.003768855482942688,-0.0006161082706402261,0.001518563804423933,0.010725139271270959,-0.005722840850354703
XNR_RS00305,-0.004972206605882513,-0.004104172430474336,0.003753715113541429,0.013133963405171027,-0.0021645274642257697
XNR_RS00310,-0.00957075294166983,-0.008647845881860284,0.00313711701143304,0.0006148748734894432,-0.0037191280728396834
XNR_RS00315,0.0021619745626512634,0.002160415035893175,-0.0019751648737507963,0.008119388898877443,0.0008659554295345522
XNR_RS00320,-0.003134049269064929,-0.006157656504110487,-0.0021082562168833995,-0.004062180647190761,-0.004086118631185502
XNR_RS00325,0.00205812478935639,-0.005477259078630411,0.011563478221165085,0.00893179272009206,0.003933125179716476
XNR_RS00330,-0.0006340620013244617,-0.0008109004323736503,0.00221593158206026,0.018415428909561393,-0.0014717072952440528
XNR_RS00335,1.623935190328627e-05,0.008493529786623372,0.007129359056829119,0.010407754770257724,0.005061391993014952
XNR_RS00340,-0.006189080271308885,-0.008896066564789223,0.001764409277598963,0.003150479849818991,0.0056816147765134635
XNR_RS00345,-0.007011398387663678,0.006093458602740262,0.004745163053339984,0.007424159827558691,-0.008614144348807633
XNR_RS00350,0.0020959908597584682,0.0013960889705891535,0.031635913979450404,-0.009082985328644898,-0.021638373435372005
XNR_RS00355,0.002811353486594978,0.0058705703129367445,-0.006680907739372874,0.0036767770096144702,-0.0037475333230374695
XNR_RS00360,-0.008902160110409323,-0.00785658301149346,0.0007238081592094888,0.0015896785672281234,-0.005530308373195767
XNR_RS00365,-0.009736111297764012,-0.004260832362327878,-0.0029586994168301324,-0.0006962191671270102,-0.0006740150884524479
XNR_RS00370,-0.0032529890302351767,-0.009873124885874388,0.0041995399474914225,0.0037321355056854845,-0.0007573057937311822
XNR_RS00375,-0.0037818983662227133,-0.0019026083905307619,0.007382970899959065,-0.012390567036923199,-0.010644850027709913
XNR_RS00380,-0.007119294833577234,-0.0033378318580619248,0.0017387750097121002,0.009751975164059463,-0.01002694398070698
XNR_RS00385,-0.00552360605962554,-0.004888187272972643,0.00035407261027060606,0.008236968062141158,-0.004394171168697666
XNR_RS00390,-0.006263331449658102,-0.003804561163547334,0.009875937925164543,0.01419010315013771,-0.012479435273877253
XNR_RS00395,0.0023406577088021796,-0.005974708645016249,-0.0035504798524779507,0.009595768855837681,-0.004284640193662891
XNR_RS00400,-0.0027704351778948593,-0.00933615581665491,0.0028824375653801293,-0.001430621060204703,-0.006310711097205926
XNR_RS00405,0.006962358246133954,-0.004921734328738036,0.005359006361044246,-0.012235783811099915,-0.004494015634112824
XNR_RS00410,0.002327805606441187,-0.000715084319054531,0.007924312492396071,-0.008280164633489948,-0.008667709542598002
XNR_RS00415,-0.007228016142794398,-0.0022816751092903267,0.00687651267772882,0.003363871955399195,-0.011910539234525263
XNR_RS00420,-0.011717250539262465,-0.002074419998208568,0.00590056438459641,0.00924367630991939,-0.014237828940569902
XNR_RS00425,-0.0033521760515580258,0.007492238664044283,0.0011601529121673911,-0.009688509700389442,-0.01570758765874364
XNR_RS00430,-0.004493652418118825,-0.001313121804945989,0.009192569487487746,0.019617223405210528,-0.0009513255798544164
XNR_RS00435,-0.0026697029206061602,0.005298841682225859,0.010364594728881977,0.01958326964333338,0.001225626743374399
XNR_RS00440,-0.009301622588488738,-0.006741145554891565,0.004009532713131799,0.06375041328381365,0.0031324509185484627
XNR_RS00445,-0.0010202874467096484,-0.003524120130335379,0.005095020601446062,0.00014455029116570398,0.003436349255957231
XNR_RS00450,-0.014144840457224828,0.0018755104271507977,-0.002003143742361651,0.008209372934737632,-0.010544788302224575
XNR_RS00455,-0.012336490923142223,-0.004073174780904251,-0.00199546059833966,0.015587411056879519,-0.0048466210109560405
XNR_RS00460,-0.00614761592649304,-0.008045610082106218,0.002993598733264798,0.013455011305003562,-0.0015887036079116049
XNR_RS00465,-0.010124630569605074,-0.012868253269652428,0.0032936487531018592,0.02222237339500328,0.002709468537288639
XNR_RS00470,-0.009675356347572267,0.021156727995025507,0.0194073958987084,0.008629616362267372,0.00945768795084024
XNR_RS00475,9.822795464052043e-06,-0.014153746364390896,-0.006427133008606322,0.01838370581441511,0.004170703124237303
XNR_RS00480,-0.0031805523906490063,0.0019853491191070215,-0.0023066606284665105,0.023206230369791102,-0.00432522186157096
XNR_RS00485,-0.008729807623737129,-7.661316279324112e-05,0.00821386548941702,-0.004877623991117524,-0.004375657799330226
XNR_RS00490,-0.001064974328346187,0.0019130707352180778,0.0030162701544606853,0.006753166200959481,-0.010381435110110132
XNR_RS00495,-0.006120962015773152,0.047079291095052336,-0.005258685767938062,0.006231679839196228,0.0016661310777648256
XNR_RS00500,-0.011657595690371489,0.02337465519888059,-0.027740316361601302,0.004009752550110838,-0.003500266159877095
XNR_RS00505,-0.013954447608038632,0.003057356716269971,-0.0020657030733987657,-0.0007924002250620952,-0.006060640037478081
XNR_RS00510,-0.00840317829625362,0.0038534142117062882,0.02286024193861309,-0.002910495929035819,-0.005728775175304386
XNR_RS00515,-0.01259119381699807,0.000897738780011933,0.0034231392534658685,0.013133361862886429,-0.003971738834953151
XNR_RS00520,-0.004221091822250791,-0.01002235300333035,0.00028546074239806996,0.011571346901375628,-0.00982863685768064
XNR_RS00525,0.0010730377847132425,-0.013121749004904044,0.013176259628396943,-0.021215887259919648,0.009013367809436517
XNR_RS00530,-0.008642627834887342,-0.0012237400114250415,0.003227880251732848,-0.0056428827647434145,-0.0009632598327076042
XNR_RS00535,-0.0020672511236928637,-0.005253782996991887,-0.0036384156750763814,-0.0028483522949316964,0.003263218441958874
XNR_RS00540,-0.002235778591048667,0.005615241018235293,0.0071035338995881735,-0.007264795896401683,-0.005666590808099736
XNR_RS00545,0.0008409574329796152,-0.007397200155816796,-0.00042399483732946213,-0.018228945819061523,-0.004035069921011314
XNR_RS00550,-0.0017587472659129015,-0.008727411445214706,-0.002471547096822939,0.0029629410270382724,0.011123784177611083
XNR_RS00555,-0.011882889873409725,0.011659150129039085,-0.001774318014062183,0.028781404647636028,0.009387463868561225
XNR_RS00560,-0.010883651357724978,0.020891174020801647,-0.0014450171790218896,0.010125542072566307,0.00024621182327015195
XNR_RS00565,-0.009616754330134274,0.04759267480450466,-0.0040843632697391465,-0.009054021570318576,0.006307162746351819
XNR_RS00570,-0.012186130779143363,0.033053432442486916,-0.0015676739427383922,-0.0027742237117885115,0.002081862351788808
XNR_RS00575,-0.0058990277024085136,0.023338324008829514,0.007644967258632325,-0.010220705367806317,0.008836196888081953
XNR_RS00580,-0.00972191707034697,0.005167072599493561,-0.0033344870769706405,0.012054002421402067,0.008576959783550622
XNR_RS00585,7.308401399390932e-05,0.0016661135814126794,-0.00627419513017322,0.013958991066145033,0.010677466171118356
XNR_RS00590,-0.0021047417628336455,0.006726937680579142,-0.0021294242372738104,0.013879799978832218,0.0026534664022490125
XNR_RS00595,-0.004984252198895176,0.003714814222866876,-0.005313194582963834,0.013633589676596692,0.005861925553131157
XNR_RS00600,0.00933509773868883,-0.000618365303504259,-0.003249654299196084,0.0177050766972768,-0.0039539221875296935
XNR_RS00605,0.007782890564814453,0.001395178372195375,-0.0026711163787444636,0.016206267946072734,-0.005537381973503834
XNR_RS00610,0.0055942709624322495,0.0052940154765433525,-0.003136750002954674,0.014941221402723494,-0.01023696194469529
XNR_RS00615,-0.006346903115559906,0.0029527667582533133,0.00014826562024041997,-0.0018453465322638783,-0.009531741063332681
XNR_RS00620,-0.005812971090831759,0.004677620021765194,-0.00020436173526320906,0.0013041652598135944,-0.00909179305366092
XNR_RS00625,-0.006087889866653875,0.006352009377591517,-0.0031375700572201077,-0.000557264241869645,0.011457639314532255
XNR_RS00630,0.0009355980407213438,-0.001395924162455894,0.01887091644701265,0.0034682615295860385,-0.007659314543593841
XNR_RS00635,0.0027980853734260107,0.0005186458805048991,0.0012248278443379845,0.0008931481120880776,-0.000125740734604496
XNR_RS00640,-0.0012330464069106,0.004918329697197851,0.00039963081036511897,0.016462169311924603,-0.010599723432602268
XNR_RS00645,0.001214953532964808,0.01081445216508378,-0.0005275074994328592,0.006052721405167721,0.04089906872282672
XNR_RS00650,-0.0011604641525964866,0.000570283530828002,0.006934574811770486,-0.005132285726499205,0.0007918443555192761
XNR_RS00655,0.002976793906200101,-0.007681395222575453,0.005567602914566609,-0.0006647716748627472,0.004498021321123952
XNR_RS00660,0.004648721168599523,-0.0011891372107173455,0.00601551530206879,-0.0036599429641716347,0.0021250259847572016
XNR_RS00665,-0.002960102198184289,-0.00030597114798150703,0.013114705178300514,-0.0029732441129353376,-0.001213065085697385
XNR_RS00670,-0.014637255161299798,0.000905907434900044,0.0008170236498445399,0.012578981444410674,-0.007583526892921784
XNR_RS00675,-0.004724009976915933,0.013837254243967171,0.001578568053898524,0.0029714292292416615,-0.0020847771445813247
XNR_RS00680,-0.00043449838818712607,0.01165116079038112,-0.0008221363504777631,0.007159366232561107,-0.000822459073850539
XNR_RS00685,-0.012100862629189192,-0.005939307146574257,-0.0006730920213370551,-0.005491105202313723,-0.010282513208136225
XNR_RS00690,-0.008327098029894436,-0.00963547497590163,-0.00393496659390176,-0.0182564013264997,0.003384912063905613
XNR_RS00695,-0.004731013157607992,-0.0087669232378197,-0.006817615608215704,-0.016468458341068366,0.010297524316002761
XNR_RS00700,-0.0003638160611492221,0.0019030729011437714,-0.0025049428663454715,0.001285001815233932,-0.001669895740611454
XNR_RS00705,-0.016949789646113385,0.003096271644454664,-0.000234282038557813,0.0038704791247135017,0.005608923417105799
XNR_RS00710,-0.047781419084607285,0.017821499455624817,-0.008133547397886232,0.011960986002347452,0.0038028392177004698
XNR_RS00715,-0.048466410288880525,0.022736542784898433,-0.004647704393554641,0.003106583094172138,0.0031846991312931773
XNR_RS00720,-0.04908547455781407,0.025230612305837077,-0.007738275714240934,0.006624837380135818,0.004666996331810434
XNR_RS00725,-0.015575761954105238,-0.019395380291384164,-0.003587367711977429,0.01968746160838086,0.013949957810666378
XNR_RS00730,-0.0237845367545596,-0.023890828866624483,-0.005660820944299087,0.011983799448749867,0.020529016433468564
XNR_RS00735,-0.021384155767572195,-0.02765502674177946,-0.00424208223191879,0.01841914423749007,0.02156298215092965
XNR_RS00740,-0.023378360456193806,-0.02465489486149679,-0.0029735888728623563,0.019672305828324143,0.01925755092643541
XNR_RS00745,-0.02322894708859645,-0.020961093725399577,-0.0016822320114056393,0.015492969086493513,0.019205805288667197
XNR_RS00750,-0.003450615572223913,-0.014913670383104836,0.0037588016311132437,0.008053781394193571,0.007695724799046074
XNR_RS00755,-0.005239523263599242,-0.016697240449415045,0.006727653629451853,-0.00910208021861634,0.0008308573978591191
XNR_RS00760,-0.008562165223931505,-0.002480936945134059,-0.0006685812410107665,0.0032732656783208314,-0.0028628932886646473
XNR_RS00765,0.00832811290533189,0.014203017365846338,-0.00900027393282098,0.01760817380646044,0.005207185771863599
XNR_RS00770,0.007259232280959122,0.000671765242823461,-0.00549403465823345,0.007778806290959149,-0.008264067756812123
XNR_RS00775,-0.0025238738232544193,-0.00621774990015395,-0.007883258709592732,-0.001651893470138065,-0.0053353549604807145
XNR_RS00780,0.0023914465167240544,-0.004698021822152875,-0.006826238517013003,-0.006314674244307558,-0.006618855930249249
XNR_RS00785,-4.89274612183089e-05,-0.00047903073368786206,-0.009983603807269759,0.0019217421687307212,-0.014347412487053615
XNR_RS00790,-0.0034549489753967723,-0.009662955532541633,-0.001762175632901131,-0.005309665419709139,0.0005462584509254089
XNR_RS00795,-0.01750001226679663,0.0005788027214095207,0.0011067937290993959,-0.008259230903223296,-0.00019861466086838292
XNR_RS00800,-0.02410102997699309,0.011286539621137927,-0.02621265318131779,-0.020620708050839123,-0.011575839927284209
XNR_RS00805,-0.021727768646884332,0.009452346424552772,-0.027246538108088473,-0.016995008186010848,-0.008693178875931242
XNR_RS00810,-0.022606452244667924,0.013060518160673216,-0.029290883277721353,-0.019577939263834627,-0.009541640545387215
XNR_RS00815,-0.019353116918822258,0.011321594166105526,-0.027353599391913622,-0.012226613597821416,-0.009331742271573622
XNR_RS00820,-0.022841954796254692,0.005661297268611299,0.0034902321207273806,0.022586793729958733,-0.01902123119989452
XNR_RS00825,-0.027550086424106914,0.005632301989396332,0.007976152827686139,-0.005842098872567311,0.001977278683153877
XNR_RS00830,-0.020295961847955193,-0.006896574401892932,-0.00029698465437183794,-0.0024268591869661994,-0.007883216889864495
XNR_RS00835,-0.017669944482241694,-0.006910489498956597,-0.0030499084490054076,0.00861814290280428,-0.01684614197850249
XNR_RS00840,-0.015272704440035896,-0.004888334686927251,-0.0012971461170561607,0.00673659202950678,-0.010191916580945344
XNR_RS00845,-0.01285061610988406,-0.009540629375132116,-0.0022239764443223605,0.006298932870756921,-0.0026550445480593866
XNR_RS00850,-0.003972762992384149,-0.006273228243518303,0.0034811526955006,-0.008522436302018422,-0.019808689322286785
XNR_RS00855,-0.003162966295943921,-0.006957806817446874,-0.000115327396576366,-0.0024659215962214245,-0.018810721735854734
XNR_RS00860,-0.00018266387367490297,-0.011158487122038572,-0.0025194321869645825,-0.012011050821122991,-0.002419430182182401
XNR_RS00865,-0.011062649527548107,-0.006681884652019204,-0.0039159827809282025,-0.005773722126535042,-0.0032000879034202357
XNR_RS00870,-0.007875137639113114,-0.0033344444980103662,-0.0031711672825228744,-0.010413544584420835,-0.0017275231760410853
XNR_RS00875,-0.008812889021905248,-0.004302562243123293,-0.0034667695651190967,-0.00513137268987579,-0.003618302179760415
XNR_RS00880,-0.005044107986884181,-0.013537575879928527,0.003631187730829264,-0.008758345549589066,0.003397589165367331
XNR_RS00885,0.0017937319574230731,-0.0023507020667547706,0.004790188229890834,-0.010144466606864942,-0.01216162539293638
XNR_RS00890,-0.008838983661756207,0.011855849566921125,0.006365415508747235,0.0015429387746998039,0.0006862376651196743
XNR_RS00895,-0.003944843357569309,0.0044112408419451805,-0.010338173715478799,-0.011440340899297212,0.06760978430830568
XNR_RS00900,-0.005968481807388845,0.001742690498965058,0.009407782303171318,-0.0053397170233194,-0.015434306348714287
XNR_RS00905,-0.0016953070486075245,-0.012308312256562337,0.006187764039610768,-0.001982151480322451,0.012751416585436786
XNR_RS00910,0.003520651235721066,0.0023545619803431207,7.027585700193762e-05,0.00012144609335956804,-0.010393751284382058
XNR_RS00915,0.014482203731495818,0.019772075365016243,-0.020154118230614547,0.019537046352553326,-0.023384399430923086
XNR_RS00920,0.0049625020177671425,-0.010708560043866375,0.000314398255661051,0.02829824722850384,-0.0007723096124832407
XNR_RS00925,5.2677016607827076e-05,0.0034202152085905293,0.003801386721839375,0.007185854853184482,-0.007367673816500818
XNR_RS00930,-0.006152454479723282,-0.007293708063121753,-0.0031895349421283436,0.007802518036030321,0.0009680834063283002
XNR_RS00935,-0.003018837877620155,-0.004121582438518237,-0.001764341495473094,0.009236854517665299,-0.0023453280893251387
XNR_RS00940,-0.0053272349545874665,0.027800241241963553,0.021253714690128427,-0.008923199080179552,0.009871968711066641
XNR_RS31500,0.008350999304462479,-0.00023754479571694198,-5.545625572333003e-05,-0.0047249330841959624,-0.021591390859659026
XNR_RS00950,0.015962002036855695,0.012727906152129731,0.0017789148182931517,-0.01503755496399769,-0.016036598529992955
XNR_RS00955,0.03322203876784515,-0.004203478716311016,-0.006422947629745871,0.0003329799261341968,-0.0037868162843002783
XNR_RS00960,0.01349296958177599,0.007639133855917448,0.013198835453378245,-0.0014421375531481371,-0.003429629907032566
XNR_RS00965,0.019720833880284082,0.014222515147079671,0.005660922265478664,0.006820767923155144,-0.014994309480876197
XNR_RS00970,0.0271757328638073,0.02410167117996723,0.0012106772599404137,0.006060637862793752,-0.016443970708892416
XNR_RS00975,0.013029997972963652,0.004885325088368501,0.014473746842595399,-0.004534645832352569,0.01759024754351688
XNR_RS00980,0.009937070285266409,0.006069833477692393,0.012563982478111066,-0.0026044443237436643,0.022672159693449125
XNR_RS00985,0.007877644813261782,0.006236248408702706,0.014712914551309892,-0.0035093811766212803,0.025316305760637158
XNR_RS00990,0.007314740948517781,0.00015976985551405403,0.01225930143046237,-0.004113475484199588,0.027477736301503585
XNR_RS00995,0.017410057007199123,4.093416108833499e-05,0.010717060544162289,-0.0026906915355155423,0.0344544339381086
XNR_RS01000,0.015032347722719679,0.0029761586857701933,0.013791358488841101,-0.0025464843669355058,0.03404606353226725
XNR_RS01005,0.007965187529808444,0.014848119024485346,0.0032815985690465327,0.0008849382786899999,-0.010436747040567738
XNR_RS01010,0.007240061447956578,0.01033417498798269,0.0005364680346047302,0.0004088891597532189,-0.0065226184167035735
XNR_RS01015,0.016331565893435783,0.03493527537263441,-3.698821307424295e-05,0.015013218156098488,-0.012601059724721747
XNR_RS01020,0.02690108450572026,0.004271765438583843,-0.0004684510611167969,0.013808075708641718,-0.0032989644499634646
XNR_RS01025,0.012986267111367751,0.04519854041956986,-0.024970513305918898,-0.014260005158477092,-0.026206745526932744
XNR_RS01035,-0.000488014319875814,-0.003840901011705232,0.0011741690262312419,-0.0003093382505214699,0.005047935705326936
XNR_RS01040,-0.003227263935449549,0.002170905683476403,0.001792098666293849,0.0008390006690653409,-0.004110273042103583
XNR_RS01045,-0.013178449908735998,0.02280913850362103,0.0011460907373967192,-0.004488087117725485,-0.002457611252093097
XNR_RS01050,0.007138474685113683,0.007679476349651767,0.005683400097956493,-0.0005055343365709791,-0.006233546771400636
XNR_RS01055,0.006209380227279786,-0.004284305484220831,-0.00013825785780725397,0.0016965410118457602,-0.0019325569595593922
XNR_RS01060,-0.00043199196821200596,-0.005831717904663049,0.0009821626091808377,0.0044755683242037846,0.001590586494180866
XNR_RS01065,-0.012611306388369402,-0.007512866055443947,-0.00496701302962697,0.0201343350128747,-0.0022777613173404192
XNR_RS01070,0.00017714278874506295,-0.002177638712007786,0.004732377382807509,0.01147465991886311,0.0002003695607990589
XNR_RS01075,0.009253013275697728,0.007666193401977427,0.003409045991271899,0.013020291390485128,-0.0036591311329035826
XNR_RS01080,0.010927625811000359,0.006704776256366895,0.002480671068428434,0.009047089750734103,-0.004417217923495986
XNR_RS01085,0.01229899754519291,0.00668047599330186,0.0009335594391346031,0.0011906925124479833,-0.006947079274870403
XNR_RS01090,-0.010123480763441299,0.0064556627979473966,-0.019349456587177162,-0.029633849477606392,-0.007208112658783434
XNR_RS01095,-0.0009821694829338444,-0.010586899184668064,-0.007621244060540221,0.01900583194656378,-0.012160262524116299
XNR_RS01100,0.0043145195455218145,-0.005189747332977013,-0.013154485807983207,0.01505260337423856,-0.008008023357034134
XNR_RS01105,0.000357465973963454,0.002032149588427952,-0.007476002759296041,0.006065315432024682,-0.00644639690345511
XNR_RS01110,0.0010195961711358837,-0.0004222246605848569,-0.007644243610941272,-0.0006850420078324042,0.0013658236845948942
XNR_RS01115,-0.008363856070055752,0.027872523859296477,0.005537441782304823,0.006016195714527255,-0.01057817566555589
XNR_RS01120,-0.00691345258652182,0.04132722127883634,0.007504338453028831,-0.008264422461434358,-0.00259284333593652
XNR_RS01125,-0.013977634903882366,0.003687730049538982,-0.000264946680390979,0.002479087618144102,-0.006333103639043891
XNR_RS01130,-0.0014179720081011662,0.00046966146653157787,-0.0030613521156035973,0.030391091058593236,-0.021686708771589232
XNR_RS01135,-0.027101526347541177,-0.027454031377939024,0.00048704633130776197,0.006916006276939963,-0.012627366679605402
XNR_RS01140,-0.03375970412482214,-0.027017600011092123,0.0033225010803242623,0.000253929862832411,-0.013240221531346219
XNR_RS01145,-0.004232468476121559,-0.0050180896267429985,0.0021423014554980777,0.02478515196590522,0.00401534748864232
XNR_RS01150,-0.0025154567997594463,-0.023893275228421294,-0.001227312403096571,0.028814582040147762,0.01695893085426784
XNR_RS01155,-0.010436239648507796,-0.024180809798020765,0.0017879752965291157,0.03945349642583151,0.001182302690146898
XNR_RS01160,-0.010228533073910364,-0.01826209356310737,0.00175361674864046,0.025816263122234697,0.002818915743452828
XNR_RS01165,-0.003666306064944688,-0.009503254694283508,-0.005217880698362142,0.03203003345161873,0.008771840476749138
XNR_RS01170,-0.01314023842294388,0.009679502216489198,-0.026715567973896518,-0.022672728961727957,0.017301908505028087
XNR_RS01175,-0.0162845407371629,0.016145285699138458,-0.02944153993654407,-0.040118468290754467,0.0171306934474061
XNR_RS01180,-0.01703524137532624,0.009247519264341723,-0.02923761601354419,-0.024706906533565453,0.02350937859965455
XNR_RS01185,-0.006079399792067261,-0.005665660749971375,0.00801363843365589,-0.0072492194385269885,-0.00703594294346662
